nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Bolenius;Luc Kusters is an ambassador for Dutch cuisine and as;1;Amsterdam;Netherlands;52.3361323;4.8736231;Luc Kusters;Creative
Daalder;Dennis Huwaë has a clear vision in mind: to serve;1;Amsterdam;Netherlands;52.3804763;4.8857277;Dennis Huwaë;Creative
De Gieser Wildeman;Imagine this: you are sitting beneath the thatched roof of;1;Noordeloos;Netherlands;51.9019056;4.9391336;René Tichelaar;Creative
De Heeren van Harinxma;The approach to this impressive mansion, along a lane that;1;Beetsterzwaag;Netherlands;53.0586024;6.0899357;Arjan Bisschop;Creative
De Kromme Dissel;De Kromme Dissel is a small part of Dutch culinary;1;Heelsum;Netherlands;51.9848455;5.7586213;Tonny Berentsen;Creative
De Leuf;There is an emotional family history behind this restaurant, where;1;Ubachsberg;Netherlands;50.8525486;5.9521343;Robin van de Bunt;Creative
Derozario;Self-made chef Jermain de Rozario continues to streamline his;1;Helmond;Netherlands;51.4808446;5.6570656;Jermain de Rozario;Creative
FG Food Labs;At this “taste laboratory” led by one of the Netherlands;1;Rotterdam;Netherlands;51.9013503;4.461812;François Geurds;Creative
Graphite by Peter Gast;Take the QR code you are given when you make;1;Amsterdam;Netherlands;52.366685;4.8982799;Peter Gast;Creative
Lastage;Lastage is an appealing small restaurant in this eponymous neighbourhood;1;Amsterdam;Netherlands;52.3753865;4.9022565;Rogier van Dam;Creative
ML;This restaurant run by Mark and Liane Gratama in an;1;Haarlem;Netherlands;52.3807364;4.6381713;Mark Gratama;Creative
Meliefste;We must sing the praises of Thijs Meliefste, whose restaurant;1;Wolphaartsdijk;Netherlands;51.5467659;3.8145823;Thijs Meliefste;Creative
Monarh;Monarh occupies the vaulted room of a 125-year-old;1;Tilburg;Netherlands;51.555637;5.0696473;Paul Kappé;Creative
ONE;At ONE, charming Canadian host Bethany will take the utmost;1;Roermond;Netherlands;51.1895014;5.9808834;Edwin Soumang;Creative
Olivijn;Welcome to Menno Post’s dream – a charming 16C building;1;Haarlem;Netherlands;52.377827;4.635801;Menno Post;Creative
Perceel;Flowers take pride of place at Perceel, where they brighten;1;Capelle aan den IJssel;Netherlands;51.9219398;4.5849566;Jos Grootscholten;Creative
RIJKS®;Joris Bijdendijk has put the Rijksmuseum’s fine restaurant on;1;Amsterdam;Netherlands;52.3595621;4.8842483;Joris Bijdendijk;Creative
Sense; Respect for the seasons and a fondness for fresh;1;'s-Hertogenbosch;Netherlands;51.68833;5.3123;Dennis Middeldorp;Creative
Vermeer;Vermeer is a design-inspired restaurant with a relaxed atmosphere;1;Amsterdam;Netherlands;52.3764859;4.9003448;Christopher Naylor;Creative
Versaen;Creativity does not have to be all about spectacle and;1;Ravenstein;Netherlands;51.7973625;5.6523105;Hans Derks;Creative
Vinkeles;The stylish Vinkeles is housed in the former 18C bakery;1;Amsterdam;Netherlands;52.3692878;4.8839959;Dennis Kuipers;Creative
Voltaire;Here, on an idyllic estate where geese and ducks can;1;Leersum;Netherlands;52.0087854;5.4003626;;Creative
Wolfslaar;The Wolfslaar experience starts as soon as you enter the;1;Breda;Netherlands;51.5607208;4.8038928;Maarten Camps;Creative
Zarzo;Adrian Zarzo Habraken is a culinary ambassador for his country;1;Eindhoven;Netherlands;51.4352972;5.4841506;Adrian Zarzo Habraken;Creative
Zout & Citroen;Bram Helleman has the talent to create profound nuances with;1;Oosterhout;Netherlands;51.6403763;4.8594267;Bram Helleman;Creative
AIRrepublic;AIRrepublic is a sensational restaurant housed in a sleek building;1;Cadzand;Netherlands;51.3785225;3.3821877;Nicolas Misera Wentein;Seafood
Brienen aan de Maas;René Brienen feels completely at home on the River Maas;1;Well;Netherlands;51.5489852;6.0959506;René Brienen;Regional Cuisine
Calla's;“Calla” is a Mexican flower that derives its name;1;The Hague;Netherlands;52.0866502;4.3130608;Ronald van Roon;Creative French
Da Vinci;Margo Reuten flies the flag for Dutch gastronomy. Since 1999;1;Maasbracht;Netherlands;51.1452279;5.8850739;Margo Reuten;Creative French
De Moerbei;Hans and Anjo de Bont have a heartfelt love of;1;Warmond;Netherlands;52.1954285;4.5025673;Hans de Bont;Market Cuisine
De Nieuwe Winkel;Emile van der Staak is a chef with a vision;1;Nijmegen;Netherlands;51.8473893;5.8595982;Emile van der Staak;Organic
Herberg Onder de Linden;You’re in safe hands at the Herberg Onder de;1;Aduard;Netherlands;53.2582344;6.4576958;Steven Klein Nijenhuis;Asian Influences
Kaatje bij de Sluis;Blokzijl is a picturesque part of the Netherlands, so guests;1;Blokzijl;Netherlands;52.7265705;5.9611172;Peter Postma;Organic
La Provence;André van Alten is a fine example of a chef;1;Driebergen-Rijsenburg;Netherlands;52.0522638;5.282136;André van Alten;Creative French
Le Restaurant;Le Restaurant is as diverse and lively as its surrounding;1;Amsterdam;Netherlands;52.357802;4.8887745;Jan de Wit;Market Cuisine
MOS;MOS’ unique location by the IJdok marina provides an opportunity;1;Amsterdam;Netherlands;52.383797;4.895512;Egon van Hoof;Creative French
O&O;In 1982, Danny and Helena Tsang opened Nieuw Hong Kong;1;Sint Willebrord;Netherlands;51.5525395;4.5917081;Danny Tsang;Asian
RON Gastrobar;Ron Blaauw can definitely be considered a culinary mastermind having;1;Amsterdam;Netherlands;52.3522317;4.8566529;Ron Blaauw;Creative French
Soigné;Chef Dennis Jong’s outstanding ideas and meticulously conceived dishes;1;Bussum;Netherlands;52.2745479;5.1646119;Dennis Jong;Market Cuisine
Spetters;Located on the first floor of a building by the;1;Breskens;Netherlands;51.3952661;3.5681281;Laurent Smallegange;Market Cuisine
Wiesen;The culinary highlight on the city’s attractive Kleine Berg;1;Eindhoven;Netherlands;51.4378387;5.4753117;Yuri Wiesen;French
Wollerich;Gerard Wollerich is an established name in Dutch gastronomy. In;1;Sint-Oedenrode;Netherlands;51.5621833;5.4594767;Gerard Wollerich;Creative French
Yamazato;In 2002, Yamazato became the first traditional Kaiseki restaurant to;1;Amsterdam;Netherlands;52.3486674;4.8928801;Masanori Tomikawa;Japanese
't Raedthuys;Art and gastronomy go hand in hand at ’t Raedthuys;1;Duiven;Netherlands;51.95016;6.02355;Hans den Engelsen;Modern French
Aan de Zweth;Aan de Zweth is a haven of calm between Rotterdam;1;Schipluiden;Netherlands;51.9627541;4.3938251;Joris Peters;Modern French
Amarone;Amarone has a distinctly classy feel, with its luxurious and;1;Rotterdam;Netherlands;51.9223914;4.483346;Jan van Dobben;Modern French
De Bloemenbeek;Dinner at De Bloemenbeek goes hand-in-hand with a;1;De Lutte;Netherlands;52.319597;6.9978667;Michel van Riswijk;Modern French
De Vlindertuin;Jilt Cazemier is so close to his suppliers that you;1;Zuidlaren;Netherlands;53.0925254;6.6803737;Jilt Cazemier;Modern French
Joelia;Joelia plays with all your senses. As soon as you;1;Rotterdam;Netherlands;51.9239352;4.4776161;Mario Ridder;Modern French
Mijn Keuken;Pieter Bosters is respectful of traditional flavours, offering a menu;1;Wouw;Netherlands;51.5220815;4.38784;Pieter Bosters;Modern French
Noble;This radiant and trendy restaurant boasts a fresh, colourful feel;1;'s-Hertogenbosch;Netherlands;51.6828128;5.2948973;Edwin Kats;Modern French
Rantrée;Take the lift to the eighth floor of the Dormio;1;Maastricht;Netherlands;50.85428;5.64718;Ralph Hermans;Modern French
Tante Koosje;Tante Koosje refers to Koosje Edema, who was once an;1;Loenen aan de Vecht;Netherlands;52.2090905;5.0235487;Roland Veldhuijzen;Modern French
Tout à Fait;Tradition and originality come together in this charming restaurant, where;1;Maastricht;Netherlands;50.8466488;5.6940708;Bart Ausems;Modern French
Valuas;Eric Swaghoven creates dishes which are rich in flavours and;1;Venlo;Netherlands;51.3853664;6.1680553;Eric Swaghoven;Modern French
Vista;Spectacular, idyllic, captivating… the view of the water and marina;1;Willemstad;Netherlands;51.696117;4.443638;Henrie van der Heijden;Modern French
Bij Jef;As soon as you enter Bij Jef, you can sense;1;Den Hoorn;Netherlands;53.0246761;4.7498447;Jef Schuur;Classic Cuisine
Fitzgerald;“Too much of anything is bad, but too much;1;Rotterdam;Netherlands;51.9191151;4.4903284;;Modern French
OONIVOO;With its lounge-like decor and stylish yet informal service;1;Uden;Netherlands;51.6569022;5.616947;;Modern French
Pieters Restaurant;Dining at Pieters Restaurant feels a bit like coming home;1;Bergambacht;Netherlands;51.9344511;4.7831714;;Modern French
The Duchess;The Duchess is inspired by the elegant Belle Époque period;1;Amsterdam;Netherlands;52.3728921;4.8894578;;Mediterranean Cuisine
Zeezout;Whether your fish is smoked or marinated, in a tempura;1;Rotterdam;Netherlands;51.9061331;4.4774595;;Seafood
De Bokkedoorns;A veritable culinary institution, De Bokkedoorns was established in 1961;2;Overveen;Netherlands;52.39688;4.57934;Roy Eijkelkamp;Modern Cuisine
De Librije;A veritable institution, De Librije has held three Michelin stars;3;Zwolle;Netherlands;52.5153644;6.0980183;Jonnie Boer;Modern Cuisine
Inter Scaldes;Situated between the Western and Eastern Scheldt estuary, this impressive;3;Kruiningen;Netherlands;51.4571608;4.0241076;Jannis Brevet;Modern Cuisine
Parkheuvel;Parkheuvel is the first Dutch restaurant to have been distinguished;2;Rotterdam;Netherlands;51.903823;4.4715943;Erik van Loo;Modern Cuisine
't Nonnetje;Key features at 't Nonnetje are a focus on vegetables;2;Harderwijk;Netherlands;52.3509952;5.6202128;Michel van der Kroft;Creative
Aan de Poel;The view over De Poel lake is simply stunning. The;2;Amstelveen;Netherlands;52.2997964;4.8447563;Stefan van Sprang;Creative
Brut172;Having been the face of Beluga for many years, Hans;2;Reijmerstok;Netherlands;50.7967588;5.836146;Hans van Wolde;Creative
Ciel Bleu;Ciel Bleu instantly lives up to its name. Here, you;2;Amsterdam;Netherlands;52.3486359;4.8928264;;Creative
De Groene Lantaarn;The magnificent De Groene Lantaarn, the new home base of;2;Staphorst;Netherlands;52.6601777;6.2463623;Jarno Eggen;Creative
De Lindehof;The Dutch expression “arbeid loont” (“hard work pays off”) accurately;2;Nuenen;Netherlands;51.4765594;5.5547065;Soenil Bahadoer;Creative
De Lindenhof;De Lindenhof offers a unique experience. The restaurant is housed;2;Giethoorn;Netherlands;52.74574;6.08019;Martin Kruithof;Creative
De Treeswijkhoeve;It’s impossible to pigeonhole Dick Middelweerd’s cuisine. This;2;Waalre;Netherlands;51.3780193;5.4693081;Dick Middelweerd;Creative
FG - François Geurds;François Geurds is determined to offer only the very best;2;Rotterdam;Netherlands;51.9265521;4.4795369;François Geurds;Creative
Pure C;At Pure C, all the secrets of Zeeland and the;2;Cadzand-Bad;Netherlands;51.378479;3.3868819;Syrco Bakker;Creative
Restaurant 212;Popular chefs Richard van Oostenbrugge and Thomas Groot have created;2;Amsterdam;Netherlands;52.365884;4.9003151;Richard van Oostenbrugge;Creative
Spectrum; Sidney Schutte possesses an astonishing array of flavours. At;2;Amsterdam;Netherlands;52.36478;4.89701;Sidney Schutte;Creative
Tribeca;Jan Sobecki is a culinary genius, whose imaginativeness and specialist;2;Heeze;Netherlands;51.3793;5.577939;Jan Sobecki;Creative
De Kromme Watergang;Edwin Vinke is an ambassador for Zeeland Flanders. The Eastern;2;Hoofdplaat;Netherlands;51.3773498;3.6028432;Edwin Vinke;Country cooking
Fred;The adventure starts as soon as you enter Fred Mustert;2;Rotterdam;Netherlands;51.9170043;4.5177715;Fred Mustert;Creative French
Sabero;Nico and Sonja Boreas have made their name a guarantee;2;Roermond;Netherlands;51.1962723;5.9838694;Nico Boreas;Modern French
