nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Auberge du Cep;Aurélien Merot embodies the alliance of fine and generous cooking;1;Fleurie;France;46.1922138;4.6970687;Aurélien Merot;Modern Cuisine
Auberge du Pont;Temporarily closed following a fire, Rodolphe Regnauld is determined to;1;Pont-du-Château;France;45.79738;3.2584394;Rodolphe Regnauld;Modern Cuisine
Auberge du Pont d'Acigné;Now this is what you call masterful and inventive regional;1;Noyal-sur-Vilaine;France;48.1305627;-1.5346294;Sylvain Guillemot;Modern Cuisine
Auberge à la Bonne Idée;Sébastien Tantot is flourishing in this scenic inn (bare stone;1;Saint-Jean-aux-Bois;France;49.3487591;2.9054636;Sébastien Tantot;Modern Cuisine
Auguste;Intimate atmosphere, mirrors, white walls and pretty armchairs... Auguste is;1;Paris;France;48.8561689;2.317003;Gaël Orieux;Modern Cuisine
Automne;Nobuyuki Akishige is a Japanese chef with an impeccable CV;1;Paris;France;48.85588;2.3816;Nobuyuki Akishige;Modern Cuisine
Aux Terrasses;A charming place to stop for a meal! Enjoy subtle;1;Tournus;France;46.5587965;4.9145183;Jean-Michel Carrette;Modern Cuisine
Avel Vor;"An Avel Vor (""sea breeze"" in Breton) blows through this";1;Port-Louis;France;47.7061536;-3.3474837;Patrice Gahinet;Modern Cuisine
Azimut;A pleasant and fairly priced restaurant, serving contemporary fare. Fine;1;Courchevel;France;45.43329;6.62345;François Moureaux;Modern Cuisine
Baumanière 1850;Downhill skiing could serve as a metaphor for the food;1;Courchevel;France;45.4102934;6.6380783;Thomas Prod'homme;Modern Cuisine
Brikéténia;In this white residence dating from the 1930s, father and;1;Guéthary;France;43.41952;-1.6059286;David Ibarboure;Modern Cuisine
Buerehiesel;An exquisite restaurant housed in a beautiful half - timbered 17C;1;Strasbourg;France;48.59115;7.7753396;Eric Westermann;Modern Cuisine
Castel Marie-Louise;In this stylish early-20C manor, diners can gaze out;1;La Baule;France;47.2811387;-2.4078932;Eric Mignard;Modern Cuisine
Chez Michèle;Once a village café, then a friendly inn (revamped from;1;Languimberg;France;48.7459594;6.8589293;Bruno Poiré;Modern Cuisine
Choko Ona;What a delight to see this village inn, closed for;1;Espelette;France;43.3416;-1.4447745;Clément Guillemot;Modern Cuisine
Château Blanchard;This fine 1920s bourgeois residence calls to mind the architecture;1;Chazelles-sur-Lyon;France;45.63602;4.38536;Sylvain Roux;Modern Cuisine
Château de Courban;Since 2015, Japanese chef Takashi Kinoshita has been officiating in;1;Courban;France;47.9194802;4.7375618;Takashi Kinoshita;Modern Cuisine
Château de Massillan;This beautiful castle stands in extensive grounds. The food aims;1;Uchaux;France;44.23381;4.79443;Christophe Chiavola;Modern Cuisine
Château de Mazan;Christophe Schuffenecker’s talent has been given a free rein;1;Mazan;France;44.0561349;5.1271665;Christophe Schuffenecker;Modern Cuisine
Château de Pray;A classic château setting for cuisine with a dash of;1;Amboise;France;47.424971;1.0160758;Arnaud Philippon;Modern Cuisine
Château de Sully;You will remain close to nature in this restaurant in;1;Bayeux;France;49.2993518;-0.7316203;Nicolas Fages;Modern Cuisine
Château de Vault de Lugny;A majestic setting boasting grounds complete with a hundred-year;1;Vault-de-Lugny;France;47.4956359;3.8548891;Franco Bowanee;Modern Cuisine
Château du Mont Joly;An 18C manor house that fully lives up to its;1;Sampans;France;47.12314;5.45684;Romuald Fassenet;Modern Cuisine
Cibo;Angelo Ferrigno, former chef of the Maison des Cariatides, is;1;Dijon;France;47.3219201;5.0455563;Angelo Ferrigno;Modern Cuisine
Clovis;In this bistro in the heart of a medieval village;1;Tourrettes-sur-Loup;France;43.7154;7.05873;Julien Bousseau;Modern Cuisine
Colette;Colette fell in love with Saint-Tropez and bought a;1;Saint-Tropez;France;43.26579;6.65567;Philippe Colinet;Modern Cuisine
Comice;A Canadian couple had the excellent idea to open their;1;Paris;France;48.8497;2.27609;Noam Gedalof;Modern Cuisine
Cyril Attrazic;An elegant, contemporary - style restaurant run by an inspired chef;1;Aumont-Aubrac;France;44.717116;3.2865534;Cyril Attrazic;Modern Cuisine
Côté Cuisine;The couple at the helm of the Hôtel Lann Roz;1;Carnac;France;47.5797015;-3.0786985;Stéphane Cosnier;Modern Cuisine
Dan B. - La Table de Ventabren;Doubtless one of the most elegant restaurants of the region;1;Ventabren;France;43.53894;5.29218;Dan Bessoudo;Modern Cuisine
Duende;Duende! Come and see how the bullfighter and the flamenco;1;Nîmes;France;43.8388191;4.3527079;Nicolas Fontaine;Modern Cuisine
ERH;The initials E, R and H stand for water, rice;1;Paris;France;48.8644218;2.3494971;Keita Kitamura;Modern Cuisine
ES;A restaurant run by Takayuki Honjo, a young Japanese chef;1;Paris;France;48.856449;2.3211774;Takayuki Honjo;Modern Cuisine
Ed.Em;Ed.Em is a contraction of Édouard and Émilie. He;1;Chassagne-Montrachet;France;46.9384965;4.7307466;Édouard Mignot;Modern Cuisine
En Pleine Nature;There is no menu here: young chef Sylvain Joffre allows;1;Quint-Fonsegrives;France;43.5853642;1.5295482;Sylvain Joffre;Modern Cuisine
Entre Vigne et Garrigue;In this authentic setting – an isolated Provençal farmhouse – savour delicious;1;Pujaut;France;43.98619;4.77475;Serge Chenet;Modern Cuisine
Faventia;(Restaurant closed temporarily in 2021 due to the pandemic;1;Tourrettes;France;43.590664;6.7319345;Christophe Schmitt;Modern Cuisine
Flaveurs;A refined, elegant decor provides the setting for this fine;1;Valence;France;44.9326634;4.8909199;Baptiste Poinot;Modern Cuisine
Frenchie;Chef Grégory Marchand learned the trade at several major restaurants;1;Paris;France;48.867722;2.3478539;Grégory Marchand;Modern Cuisine
Frédéric Doucet;Having taken over the family restaurant a few years ago;1;Charolles;France;46.4334903;4.2751453;Frédéric Doucet;Modern Cuisine
Frédéric Molina au Moulin de Léré;Deep in the Brevon valley, this former 17C mill, built;1;Vailly;France;46.30015;6.53959;Frédéric Molina;Modern Cuisine
Frédéric Simonin;This restaurant near the smart Place des Ternes has been;1;Paris;France;48.8799546;2.2943549;Frédéric Simonin;Modern Cuisine
G.a. au Manoir de Rétival;The Manoir provides a lavish setting for this ‘gastro table;1;Caudebec-en-Caux;France;49.5250364;0.7330455;David Goerne;Modern Cuisine
Gaya par Pierre Gagnaire;In the former premises of La Ferme Saint-Simon (an;1;Paris;France;48.8564337;2.324087;Pierre Gagnaire;Modern Cuisine
Girardin - Gastronomique;Built in the 17C on the vestiges of Colmar's;1;Colmar;France;48.0786834;7.3554652;Eric Girardin;Modern Cuisine
Grand Hôtel du Lion d'Or;This traditional cuisine has proved itself many times over, and;1;Romorantin-Lanthenay;France;47.3602993;1.7438252;Didier Clément;Modern Cuisine
Guy Lassausaie;The chef’s great - grandfather created this restaurant in 1906;1;Chasselay;France;45.87267;4.77066;Guy Lassausaie;Modern Cuisine
Haut Bonheur de la Table;This mini - restaurant (barely six tables! ) located on the village;1;Cassel;France;50.7999474;2.4857285;Eugène Hobraiche;Modern Cuisine
Hostellerie de Levernois;Fine cuisine inspired by culinary classics, served in a modern;1;Levernois;France;46.9926504;4.8783198;Philippe Augé;Modern Cuisine
Hostellerie de la Pointe St-Mathieu;In a setting full of contrasts (old stonework, monumental fireplace;1;Plougonvelin;France;48.3309222;-4.7706307;Nolwenn Corre;Modern Cuisine
Hostellerie la Montagne;This restaurant is in the peaceful village where Charles de;1;Colombey-les-Deux-Églises;France;48.2227026;4.8877167;Jean-Baptiste Natali;Modern Cuisine
Ithurria;Find the colour but also the flavours of the Basque;1;Ainhoa;France;43.30768;-1.49912;Xavier Isabal;Modern Cuisine
Ivan Vautier;This elegantly simple contemporary restaurant offers clarity, precision and mastery;1;Caen;France;49.174106;-0.3905952;Ivan Vautier;Modern Cuisine
Jean-Claude Leclerc;In this restaurant close to the courthouse, there is not;1;Clermont-Ferrand;France;45.7788281;3.0803939;Jean-Claude Leclerc;Modern Cuisine
Jean-Marc Pérochon;Seated behind the restaurant's large bay windows, you can;1;Bretignolles-sur-Mer;France;46.61923;-1.87165;Jean-Marc Pérochon;Modern Cuisine
Julien Binz;Sandrine Kauffer-Binz and Julien Binz embarked on their venture;1;Ammerschwihr;France;48.125491;7.2828891;Julien Binz;Modern Cuisine
Jérôme Feck;Jérôme Feck skilfully perpetuates the heritage of this emblematic restaurant;1;Châlons-en-Champagne;France;48.9569474;4.3647659;Jérôme Feck;Modern Cuisine
Jérôme Nutile;In a business district in the south of Nîmes, Jérôme;1;Nîmes;France;43.820828;4.3710137;Jérôme Nutile;Modern Cuisine
Kasbür;Founded in 1932, Kasbür has been linked to the Kieffer;1;Monswiller;France;48.7420925;7.3981789;Yves Kieffer;Modern Cuisine
L'Almandin;Established on what is in fact an artificial island, this;1;Saint-Cyprien;France;42.60972;3.03622;Frédéric Bacquié;Modern Cuisine
L'Anthocyane;Veteran chef, Marc Briand, is at the helm of this;1;Lannion;France;48.7329096;-3.459947;Marc Briand;Modern Cuisine
L'Aparté;What was once a local-style house is the stomping;1;Montrabé;France;43.6449042;1.5104515;Jérémy Morin;Modern Cuisine
L'Arbre au Soleil;With the help of his friend, Didier Anies (Best Craftsman;1;Le Lavandou;France;43.1372393;6.37491;Yorann Vandriessche;Modern Cuisine
L'Arcane;Established on the premises of the former Chamarré Montmartre, Laurent;1;Paris;France;48.8893043;2.3418655;Laurent Magnin;Modern Cuisine
L'Ardoise du Marché;The chalkboard menu of this establishment features gutsy flavours, whose;1;Boulleret;France;47.4239448;2.874288;Julien Médard;Modern Cuisine
L'Arnsbourg;Fabien Mengus is completely at ease at the stove of;1;Baerenthal;France;48.9550539;7.5393465;Fabien Mengus;Modern Cuisine
L'Aromate;In an elegant, contemporary setting, L'Aromate's team welcomes;1;Nice;France;43.6992157;7.269895;Mickaël Gracieux;Modern Cuisine
L'Arôme;Sniffing an aroma, a scent, a bouquet: such is the;1;Paris;France;48.8732722;2.3089154;Thomas Boullault;Modern Cuisine
L'Aspérule;Outside the city centre, Keigo Kimura offers his very own;1;Dijon;France;47.3248221;5.044981;Keigo Kimura;Modern Cuisine
L'Atelier Alexandre Bousquet;In the hills outside Biarritz, this Basque farm is the;1;Biarritz;France;43.4499578;-1.5446149;Alexandre Bousquet;Modern Cuisine
L'Atelier Yssoirien;We have no doubt as to the rosy future of;1;Issoire;France;45.5418469;3.2503278;Dorian Van Bronkhorst;Modern Cuisine
L'Atlantide 1874 - Maison Guého;Set up in a fine 19C mansion overlooking the Loire;1;Nantes;France;47.2012378;-1.5777426;Jean-Yves Guého;Modern Cuisine
L'Auberge de Bagatelle;A youthful and hospitable Franco - Belgian couple has breathed a;1;Le Mans;France;47.9990983;0.2359126;Jean-Sébastien Monné;Modern Cuisine
L'Auberge de St-Rémy-de-Provence - Fanny Rey & Jonathan Wahid;Fanny Rey, finalist of the Top Chef 2011 show, can;1;Saint-Rémy-de-Provence;France;43.7886522;4.8332816;Fanny Rey;Modern Cuisine
L'Aupiho - Domaine de Manville;Set in a luxury hotel with a golf course, spa;1;Les Baux-de-Provence;France;43.7358492;4.7974156;Lieven Van Aken;Modern Cuisine
L'Axel;Kunihisa Goto, the young Japanese chef at L'Axel, has;1;Fontainebleau;France;48.4051841;2.6967392;Kunihisa Goto;Modern Cuisine
L'Ekrin by Laurent Azoulay;In this intimate and refined chalet, where luxury vies with;1;Méribel;France;45.3937456;6.5673882;Laurent Azoulay;Modern Cuisine
L'Empreinte;A pleasant young couple who have worked in some of;1;Buxy;France;46.7127086;4.6941996;Maxime Kowalczyk;Modern Cuisine
L'Escarbille;A station café? Certainly this place has a past rooted;1;Meudon;France;48.8202241;2.2270933;Régis Douysset;Modern Cuisine
L'Esquisse;L'Esquisse is going from strength to strength. Behind the;1;Annecy;France;45.89973;6.12235;Stéphane Dattrino;Modern Cuisine
L'Essentiel;Let’s get down to essentials! The ingredients take pride;1;Périgueux;France;45.1841;0.72254;Éric Vidal;Modern Cuisine
L'Essentiel;Contemporary bistro in a Franco - Asian vein. Mira (Korean) and;1;Deauville;France;49.3599505;0.0793655;Charles Thuillant;Modern Cuisine
L'Innocence;From their kitchen opening onto the dining room, two gifted;1;Paris;France;48.8792269;2.3433247;Anne Legrand;Modern Cuisine
L'O des Vignes;This charming building is typical of the region, and the;1;Fuissé;France;46.280083;4.743411;Sébastien Chambru;Modern Cuisine
L'Observatoire du Gabriel;A premium location depicts this establishment in the central edifice;1;Bordeaux;France;44.841366;-0.5706004;Alexandre Baumard;Modern Cuisine
L'Oiseau Blanc;The restaurant of the famous Peninsula, a luxurious hotel located;1;Paris;France;48.87099;2.29328;David Bizet;Modern Cuisine
L'Oiseau Bleu;This classical stone house is an institution on Bordeaux’ trendy;1;Bordeaux;France;44.844326;-0.55304;François Sauvêtre;Modern Cuisine
L'Or Bleu;Overlooking the sea and the Estérel mountains, the exquisite Tiara;1;Théoule-sur-Mer;France;43.4853664;6.9453085;Alain Montigny;Modern Cuisine
L'Or Q'idée;Chef Naoëlle d’Hainaut chose a small side - street of;1;Pontoise;France;49.0501575;2.0976083;Naoëlle d'Hainaut;Modern Cuisine
L'Orangerie;Whilst preserving the DNA of this pocket handkerchief restaurant, Alain;1;Paris;France;48.86858;2.30105;Alan Taudon;Modern Cuisine
L'Orée de la Forêt;This handsome late-19C bourgeois mansion is set in peaceful;1;Étouy;France;49.41545;2.36804;Nicolas Leclercq;Modern Cuisine
L'Ostal;Go down the steep little street behind the cathedral and;1;Clermont-Ferrand;France;45.7810567;3.0879692;Emmanuel Hébrard;Modern Cuisine
L'OURS;Jacky Ribault (Qui Plume la Lune, in the 11th arrondissement;1;Vincennes;France;48.8476098;2.4367513;Jacky Ribault;Modern Cuisine
L'Oustalet;The star restaurant (formerly in the village) has temporarily set;1;Gigondas;France;44.1636336;5.0044798;Laurent Deconinck;Modern Cuisine
L'Émulsion;The decor is a mix of the exposed stonework of;1;Saint-Alban-de-Roche;France;45.598532;5.2312885;Romain Hubert;Modern Cuisine
L'Étang du Moulin;Like the echo of an unspoilt environment, the terroir permeates;1;Bonnétage;France;47.1975196;6.7218159;Jacques Barnachon;Modern Cuisine
L'Éveil des Sens;Precise timing and seasoning, skilful creativity and quality produce are;1;Mayenne;France;48.3060431;-0.6084258;Nicolas Nobis;Modern Cuisine
La Balette;All the flavours of the Catalan region come together in;1;Collioure;France;42.5244835;3.0890189;Laurent Lemal;Modern Cuisine
La Chapelle - Château Saint-Jean;After a contemporary makeover, this former chapel is now a;1;Montluçon;France;46.3233297;2.6049801;Olivier Valade;Modern Cuisine
La Chapelle Saint-Martin;In this refined and luxurious little château, the chef and;1;Saint-Martin-du-Fault;France;45.8923765;1.1789789;Gilles Dudognon;Modern Cuisine
La Dune du Château de Sable;Chef Anthony Hardy is at the helm of this sandcastle;1;Porspoder;France;48.5167139;-4.7628871;Anthony Hardy;Modern Cuisine
La Flibuste;"""You're not going to recognise La Flibuste, so";1;Villeneuve-Loubet;France;43.6346532;7.1367775;;Modern Cuisine
La Gouesnière - Maison Tirel-Guérin;This regional institution serves not only the classics – shellfish, crustaceans;1;La Gouesnière;France;48.6150771;-1.9054771;Jonathan Bigaré;Modern Cuisine
La Gourmandière - La Table d'Olivier;A temple of good food! A converted 19C farmhouse on;1;Vannes;France;47.6701845;-2.7428099;Olivier Samson;Modern Cuisine
La Grande Cascade;A charming pavilion (1850) just a stone’s throw from;1;Paris;France;48.862778;2.2404327;Frédéric Robert;Modern Cuisine
La Huchette;The inn, which dates from the 1950’s, has been;1;Replonges;France;46.2987913;4.8826914;Didier Goiffon;Modern Cuisine
La Licorne Royale;Quality ingredients, careful technique, balanced and subtle marriages of flavours;1;Lyons-la-Forêt;France;49.3985891;1.4766068;Christophe Poirier;Modern Cuisine
La Liégeoise;Located as it is high up on the embankment, this;1;Wimereux;France;50.76779;1.60709;Benjamin Delpierre;Modern Cuisine
La Madeleine;"Patrick Gauthier, a local man, is a ""cook first and";1;Sens;France;48.19589;3.27418;Patrick Gauthier;Modern Cuisine
La Marande;‘Marander’ in the local patois, means to go and;1;Montbellet;France;46.4644829;4.872302;Philippe Michel;Modern Cuisine
La Marine;With its panoramic view of the sea and the port;1;Barneville-Carteret;France;49.37736;-1.7861;;Modern Cuisine
La Meynardie;Nestled deep in the Dordogne, this restaurant isn’t easy;1;Salignac-Eyvigues;France;44.9916513;1.3056798;Adrien Soro;Modern Cuisine
La Mirande;The warmth of the sun, the shimmer of colours, the;1;Avignon;France;43.9501365;4.8076612;Florent Pietravalle;Modern Cuisine
La Mère Germaine;En route for the French Riviera, the movie stars of;1;Châteauneuf-du-Pape;France;44.0557551;4.8315131;;Modern Cuisine
La Nouvelle Auberge;This New Auberge is elegant and endearing at the same;1;Wihr-au-Val;France;48.0461584;7.2079735;Bernard Leray;Modern Cuisine
La Palmeraie - Château de Valmer;Poised between the sea, vineyards and orchards, this hotel-restaurant;1;La Croix-Valmer;France;43.19189;6.588246;;Modern Cuisine
La Promenade;A father and son team work in the kitchens of;1;Le Petit-Pressigny;France;46.920786;0.9188379;Jacky Dallais;Modern Cuisine
La Renaissance;This elegant and intimate place is indisputably the best restaurant;1;Argentan;France;48.7391758;-0.0285254;Arnaud Viel;Modern Cuisine
La Robe;At the stove of this old house is a young;1;Montaigu;France;46.97566;-1.31311;Xavier Giraudet;Modern Cuisine
La Rotonde;In this pleasantly leafy area on the outskirts of town;1;Charbonnières-les-Bains;France;45.7874092;4.7319215;Jean-François Malle;Modern Cuisine
La Rotonde des Trésoms;The huge glass windows of La Rotonde make this a;1;Annecy;France;45.8899488;6.1356717;Eric Prowalski;Modern Cuisine
La Réserve Rimbaud;Intelligent compositions centred on Languedoc-Roussillon produce, subtle interplays of;1;Montpellier;France;43.6171176;3.8930311;Charles Fontès;Modern Cuisine
La Scène Thélème;An unusual restaurant, where theatre and gastronomy come together. On;1;Paris;France;48.8764542;2.2949918;Yoshitaka Takayanagi;Modern Cuisine
La Signoria;Imagine a splendid 18C manor house, nestled in a pine;1;Calvi;France;42.536832;8.7846305;;Modern Cuisine
La Sommelière;A sommelier owner, a relentlessly rigorous Japanese chef and a;1;Lyon;France;45.759793;4.8261445;Takafumi Kikuchi;Modern Cuisine
La Source;Fine and delicate cuisine, created by a young chef as;1;Saint-Galmier;France;45.588937;4.3105689;Antoine Bergeron;Modern Cuisine
La Table - Hôtel Clarance;This establishment, one of the most prestigious in Lille, has;1;Lille;France;50.638729;3.0571817;Thibaut Gamba;Modern Cuisine
La Table Breizh Café;When Brittany meets Japan... Upstairs from a crêperie, with which;1;Cancale;France;48.6708737;-1.8517181;Fumio Kudaka;Modern Cuisine
La Table d'Hôtes - La Rôtisserie du Chambertin;Thomas Collomb runs a remarkable Table d’Hôtes here in;1;Gevrey-Chambertin;France;47.223991;4.9696166;Thomas Collomb;Modern Cuisine
La Table d'Olivier;À table! Open since 2011, La Table d'Olivier offers;1;Brive-la-Gaillarde;France;45.158952;1.5308409;Pierre Neveu;Modern Cuisine
La Table d'Uzès;Christophe Ducros, a chef who is flourishing and full of;1;Uzès;France;44.0128313;4.4213073;Christophe Ducros;Modern Cuisine
La Table d'à Côté;Facing Limère golf course, this inviting establishment, depicted by a;1;Ardon;France;47.8220926;1.9124177;Marie Gricourt;Modern Cuisine
La Table de Castigno;The gourmet restaurant of this idyllic Occitan village. Trendy North;1;Assignan;France;43.3983603;2.8876408;Stéphan Paroche;Modern Cuisine
La Table de Chaintré;This inviting, elegant and contemporary restaurant is in the Pouilly;1;Chaintré;France;46.2604625;4.760257;Sébastien Grospellier;Modern Cuisine
La Table de La Butte;Fresh, precise and aromatic: Nicolas Conraux, a consummate and creative;1;Plouider;France;48.6110535;-4.2986479;Nicolas Conraux;Modern Cuisine
La Table de Philippe Girardon;This elegant residence nestling in 3ha of grounds was once;1;Chonas-l'Amballan;France;45.456917;4.8114519;Philippe Girardon;Modern Cuisine
La Table de l'Ours;In keeping with the charm of this luxurious hotel, a;1;Val-d'Isère;France;45.447717;6.97513;Antoine Gras;Modern Cuisine
La Table de la Bergerie;A concise menu focused entirely on seasonal produce awaits the;1;Le Champ-sur-Layon;France;47.26803;-0.59238;David Guitton;Modern Cuisine
La Table de la Mainaz;The establishment’s youthful chef signs a creative, sometimes daring;1;Gex;France;46.36359;6.02385;Julien Thomasson;Modern Cuisine
La Table des Blot - Auberge du Château;A beautiful, elegant 17C inn with an inventive menu based;1;Dampierre-en-Yvelines;France;48.7061901;1.9876552;Christophe Blot;Modern Cuisine
La Table des Frères Ibarboure;La Table des Frères Ibarboure serves original cuisine based on;1;Bidart;France;43.4181338;-1.598438;Xabi Ibarboure;Modern Cuisine
La Table des Merville;This glass extension on a pretty square with a terrace;1;Castanet-Tolosan;France;43.5151273;1.4983052;Thierry Merville;Modern Cuisine
La Table du 11;The youthful chef, Jean - Baptiste Lavergne - Morrazini, has conquered the;1;Versailles;France;48.8028642;2.1233414;Jean-Baptiste Lavergne-Morazzani;Modern Cuisine
La Table du Connétable - Auberge du Jeu de Paume;In the superlative setting of the Royal Castle of Chantilly;1;Chantilly;France;49.1945904;2.4797287;Anthony Denon;Modern Cuisine
La Tour des Vents;This restaurant places a premium on quality ingredients. The chef;1;Monbazillac;France;44.7969051;0.4609734;Damien Fagette;Modern Cuisine
La Vieille Fontaine;"""Wood panelling, mouldings and a fireplace set the scene";1;Avignon;France;43.9503845;4.8032742;Pascal Auger;Modern Cuisine
La Vieille Tour;Very contemporary setting based around light and a variety of;1;Plérin;France;48.5307941;-2.7261477;Nicolas Adam;Modern Cuisine
La Vieille Tour;Visible from afar, the old tower of this 15C house;1;Cellettes;France;47.5257537;1.3830315;Alexis Letellier;Modern Cuisine
La Ville Blanche;A young couple has set up shop in an attractive;1;Lannion;France;48.7433193;-3.4015106;Yvann Guglielmetti;Modern Cuisine
Lalique;This château set in the vineyards is the domain of;1;Bommes;France;44.5493811;-0.3374123;Jérôme Schilling;Modern Cuisine
Lamartine;Overlooking the lake that was so dear to Lamartine – and;1;Le Bourget-du-Lac;France;45.6762739;5.8526536;Pierre Marin;Modern Cuisine
Le 7ème Continent;A veritable continent of gastronomy! Chef Laurent Haller is passionate;1;Rixheim;France;47.7479256;7.4034533;Laurent Haller;Modern Cuisine
Le Art;At the stoves of the Château de la Gaude, a;1;Aix-en-Provence;France;43.568911;5.478535;Matthieu Dupuis-Baumal;Modern Cuisine
Le Baudelaire;Diners will appreciate the classic subdued atmosphere of this restaurant;1;Paris;France;48.8680116;2.3257735;Guillaume Goupil;Modern Cuisine
Le Belvédère;A stone inn overlooking a grandiose natural amphitheatre (the ‘Trou;1;Bozouls;France;44.47275;2.71992;Guillaume Viala;Modern Cuisine
Le Bon Accueil;This aptly named hotel - restaurant is typical of the region;1;Malbuisson;France;46.7971381;6.3031572;Marc Faivre;Modern Cuisine
Le Brittany;This elegant yachtsman boasts a huge stone fireplace and vaulted;1;Roscoff;France;48.7245609;-3.9718816;Loïc Le Bail;Modern Cuisine
Le Carmin;On Place Carnot, not far from the Hospices de Beaune;1;Beaune;France;47.0225391;4.8377091;Christophe Quéant;Modern Cuisine
Le Carré d'Alethius;Hen’s eggs cooked at low temperature, marrow soup, fillet;1;Charmes-sur-Rhône;France;44.8613354;4.8333673;Olivier Samin;Modern Cuisine
Le Cerf;The chef devises and expertly prepares cuisine that reworks some;1;Marlenheim;France;48.6208412;7.4940282;Joël Philipps;Modern Cuisine
Le Champ des Lunes;This scenic regional bastide, set in a park of hundred;1;Lauris;France;43.762672;5.301734;Michel Marini;Modern Cuisine
Le Chantecler;Virginie Basselot, Best Craftsperson of France (MOF) 2015, is at;1;Nice;France;43.694265;7.2580223;Virginie Basselot;Modern Cuisine
Le Clair de la Plume;Le Clair de Plume neatly encapsulates the elegance of the;1;Grignan;France;44.4195028;4.9072086;Julien Allano;Modern Cuisine
Le Colombier;This venerable 16C Norman residence retains its monumental fireplace, offset;1;Offranville;France;49.8730636;1.0455053;Laurent Kleczewski;Modern Cuisine
