nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Due Camini;Borgo Egnazia’s gourmet restaurant Due Camini provides an elegant;1;Savelletri;Italy;40.87522;17.396599;Domingo Schingaro;Modern Cuisine
Due Colombe;A 1 000 year - old hamlet with a historic traditional;1;Borgonato;Italy;45.62138;10.018;Stefano Cerveni;Modern Cuisine
Enoteca La Torre;This restaurant has a distinctly refined and elegant look. The;1;Rome;Italy;41.916491;12.4693268;;Modern Cuisine
Esplanade;This restaurant has been run by the same management for;1;Desenzano del Garda;Italy;45.4656359;10.5506831;Massimo Fezzardi;Modern Cuisine
Fradis Minoris;Originally from Sardinia, the chef at this restaurant has returned;1;Pula;Italy;38.9867335;9.0067135;Francesco Stara;Modern Cuisine
Frosio;Carefully prepared dishes with a classic-modern feel, often made;1;Almè;Italy;45.7400891;9.6150933;Paolo Frosio;Modern Cuisine
Gardenia;For 15 years, Mariangela has foraged for wild herbs and;1;Caluso;Italy;45.3034572;7.8896044;Mariangela Susigan;Modern Cuisine
Gellius;Modern and occasionally creative cuisine served in a unique setting;1;Oderzo;Italy;45.7828798;12.4946107;Alessandro Breda;Modern Cuisine
Giglio;A long-established restaurant in a beautiful 18C palazzo in;1;Lucca;Italy;43.8410854;10.5032438;Stefano Terigi;Modern Cuisine
Gucci Osteria da Massimo Bottura;The cuisine of theatrical chef Massimo Bottura has arrived in;1;Florence;Italy;43.7698043;11.2567125;Karime López;Modern Cuisine
Gusto by Sadler;Claudio Sadler and chef Giorgio Pignagnoli have joined forces in;1;San Teodoro;Italy;40.8215359;9.6775825;;Modern Cuisine
Hyle;This restaurant takes guests on a culinary voyage from the;1;San Giovanni in Fiore;Italy;39.2851384;16.6441951;Antonio Biafora;Modern Cuisine
I Pupi;Regional cuisine and creative dishes are served in this elegant;1;Bagheria;Italy;38.0803137;13.5116433;Antonio Lo Coco;Modern Cuisine
I Tigli in Theoria;Situated just a stone’s throw from the lake in;1;Como;Italy;45.8133698;9.0825;Franco Caffara;Modern Cuisine
Il Cantinone e Sport Hotel Alpina;An elegant Alpine-style dining room with a welcoming ambience;1;Madesimo;Italy;46.44052;9.35916;Stefano Masanti;Modern Cuisine
Il Cantuccio;A romantic and elegantly rustic restaurant in the heart of;1;Albavilla;Italy;45.8042803;9.1891665;Mauro Angelo Elli;Modern Cuisine
Il Cascinalenuovo;Although the elegant, minimalist dining room is not typical of;1;Isola d'Asti;Italy;44.8264017;8.1694186;Walter Ferretto;Modern Cuisine
Il Convivio Troiani;Situated in the maze of alleyways not far from Piazza;1;Rome;Italy;41.9015408;12.4727932;Angelo Troiani;Modern Cuisine
Il Palagio;The magnificent decor of one of the most impressive palazzi;1;Florence;Italy;43.7774093;11.2665237;;Modern Cuisine
Il Parco di Villa Grey;There’s a new head of the kitchen team at;1;Forte dei Marmi;Italy;43.9665684;10.1573065;;Modern Cuisine
Il Patio;The typical character of this old stable is brightened by;1;Pollone;Italy;45.5820817;8.004503;Sergio Vineis;Modern Cuisine
Il Piastrino;The cuisine at this restaurant is constantly evolving, demonstrating a;1;Pennabilli;Italy;43.82111;12.2645054;Riccardo Agostini;Modern Cuisine
Il Pievano;Young, talented Stelios Sakalis, originally from Greece but now very;1;Gaiole in Chianti;Italy;43.4654463;11.4293865;Stylianos Sakalis;Modern Cuisine
Il Saraceno;Serious cuisine with the occasional creative touch, made from top;1;Cavernago;Italy;45.6304009;9.7650842;Roberto Proto;Modern Cuisine
Il Vescovado;This restaurant comprises of three delightful small dining rooms in;1;Noli;Italy;44.2075887;8.4163876;Giuseppe Ricchebuono;Modern Cuisine
Impronte;The husband-and-wife team at this restaurant housed in;1;Bergamo;Italy;45.7088279;9.6736129;Cristian Fagone;Modern Cuisine
Imàgo;Imàgo, the panoramic restaurant at the Hassler hotel, offers a;1;Rome;Italy;41.9059417;12.4836585;Andrea Antonini;Modern Cuisine
Johannesstube;This romantic Stube-style restaurant built using vintage wood is;1;Nova Levante;Italy;46.4296498;11.5334034;Theodor Falser;Modern Cuisine
Josè Restaurant - Tenuta Villa Guerra;A carefully restored 18C Vesuvian - style villa, painted a striking;1;Torre del Greco;Italy;40.7739059;14.3988055;Domenico Iavarone;Modern Cuisine
Kuppelrain;Enjoy refined and elegant cuisine at this restaurant where you;1;Castelbello;Italy;46.6264329;10.8975683;Jörg e Kevin Trafoier;Modern Cuisine
L'Acciuga;You would never guess that there was a gourmet restaurant;1;Perugia;Italy;43.0902684;12.368407;;Modern Cuisine
L'Asinello;Situated at the entrance to a romantic village in the;1;Castelnuovo Berardenga;Italy;43.385393;11.4808519;Senio Venturi;Modern Cuisine
La Ciau del Tornavento;Housed in an elegant building from the 1930s, this restaurant;1;Treiso;Italy;44.68925;8.08667;Maurilio Garola;Modern Cuisine
La Favellina;Signora Gianello fell in love with this delightful late - 19C;1;Malo;Italy;45.6195715;11.4018545;Federico Pettenuzzo;Modern Cuisine
La Fermata;Situated in the countryside around Alessandria, this 18C farmhouse has;1;Spinetta Marengo;Italy;44.8790669;8.6599622;Riccardo Aiachini;Modern Cuisine
La Magnolia;Having gained experience in many well - known restaurants, the chef;1;Forte dei Marmi;Italy;43.9497169;10.1774953;;Modern Cuisine
La Primula;The experience of 140 years in business is immediately evident;1;San Quirino;Italy;46.0348797;12.6814506;Andrea Canton;Modern Cuisine
La Serra;Situated in a charming natural setting, this restaurant serving Mediterranean;1;Positano;Italy;40.6262458;14.4785098;Luigi Tramontano;Modern Cuisine
La Tavola;Although this restaurant now has a striking new look, its;1;Laveno;Italy;45.9065255;8.6104635;Riccardo Bassetti;Modern Cuisine
La Terrazza;Sitting in the modern, elegant dining room of La Terrazza;1;Rome;Italy;41.9063787;12.4860308;Fabio Ciervo;Modern Cuisine
Lanterna Verde;The cuisine served here successfully combines the restaurant’s own;1;Villa di Chiavenna;Italy;46.3284;9.49741;Roberto Tonola;Modern Cuisine
Le Monzù;The views of Faraglioni, Capri and the sea, especially from;1;Capri;Italy;40.5454969;14.2502024;Luigi Lionetti;Modern Cuisine
Le Trabe;Bucolic landscapes and rural vistas provide the backdrop to this;1;Paestum;Italy;40.4469187;15.0429487;Marco Rispo;Modern Cuisine
Leon d'Oro;This establishment is situated in a rustic country - style house;1;Pralboino;Italy;45.2676884;10.2144844;Alfonso Pepe;Modern Cuisine
Li Galli;This restaurant, boasting just a handful of tables and excellent;1;Positano;Italy;40.6283391;14.4841948;;Modern Cuisine
Locanda Don Serafino;Situated on the road which runs around the historic centre;1;Ragusa;Italy;36.9245977;14.7407767;Vincenzo Candiano;Modern Cuisine
Locanda San Lorenzo;For more than a century this restaurant has been run;1;Puos d'Alpago;Italy;46.1395908;12.363875;Renzo Dal Farra;Modern Cuisine
Locanda Sant'Uffizio Enrico Bartolini;There are two dining rooms here, one in the old;1;Cioccaro;Italy;45.0271679;8.2778294;Gabriele Boffa;Modern Cuisine
Locanda di Orta;Situated in the historic centre of one of the most;1;Orta San Giulio;Italy;45.7987349;8.405835;Andrea Monesi;Modern Cuisine
Luigi Lepore;A small gem of a restaurant in a 19C palazzo;1;Lamezia Terme;Italy;38.9747876;16.3178609;Luigi Lepore;Modern Cuisine
Lunasia;The success of this restaurant’s modern and creative cuisine;1;Viareggio;Italy;43.8677732;10.2433235;Luca Landi;Modern Cuisine
L’Alchimia;Although the cuisine at this restaurant is remarkably minimalist, this;1;Milan;Italy;45.4657917;9.2074636;;Modern Cuisine
Massimo Camia;Situated on the first floor of a building which stands;1;La Morra;Italy;44.6267818;7.957004;Massimo Camia;Modern Cuisine
Mistral;This restaurant boasts the ambience of a grand hotel with;1;Bellagio;Italy;45.9884766;9.2609358;Ettore Bocchia;Modern Cuisine
Nazionale;The abundant and unspoilt natural landscapes surrounding this restaurant heavily;1;Vernante;Italy;44.2437857;7.5334988;;Modern Cuisine
Nido del Picchio;This restaurant with a low-key, hushed atmosphere has built;1;Carpaneto Piacentino;Italy;44.9125495;9.793899;Daniele Repetti;Modern Cuisine
Nove;With the arrival of a new chef, this superb residence;1;Alassio;Italy;44.0118042;8.1720871;;Modern Cuisine
Oro Restaurant;A spectacular journey takes you past some of the most;1;Venice;Italy;45.4271;12.3412;;Modern Cuisine
Orto by Jorg Giubbani;Jorg Giubbani’s culinary offerings boast top-quality ingredients including;1;Moneglia;Italy;44.2414709;9.4852148;;Modern Cuisine
Osteria Acquarol;A centrally located restaurant with a small outdoor area for;1;San Michele;Italy;46.4556659;11.2589442;Alessandro Bellingeri;Modern Cuisine
Osteria Altran;A seemingly rustic but in fact delightfully romantic restaurant on;1;Ruda;Italy;45.8132892;13.410651;Alessio Devidè;Modern Cuisine
Osteria Arborina;The Osteria Arborina has moved out on to its terrace;1;La Morra;Italy;44.6356283;7.9535024;;Modern Cuisine
Osteria Arbustico;Housed within the Hotel Royal in a white, airy dining;1;Paestum;Italy;40.451699;14.9758186;Cristian Torsiello;Modern Cuisine
Osteria Perillà;The introduction of works of art to this restaurant adds;1;Castiglione d'Orcia;Italy;43.0109461;11.6131413;;Modern Cuisine
Osteria del Povero Diavolo;This long - established restaurant in a beautiful setting in the;1;Torriana;Italy;43.9858498;12.3851325;Giuseppe Gasperoni;Modern Cuisine
Osteria di Passignano;This restaurant boasts a charming location in the Marchesi Antinori;1;Passignano;Italy;43.5768675;11.2458106;;Modern Cuisine
Paolo e Barbara;A fresco depicting a bucolic country scene adds depth to;1;San Remo;Italy;43.8148723;7.7738025;Paolo Masieri;Modern Cuisine
Pashà;This famous restaurant has moved from the historic premises on;1;Conversano;Italy;40.9691184;17.1151639;Antonio Zaccardi;Modern Cuisine
Peter Brunel Ristorante Gourmet;After a short but intense period working in Florence, Peter;1;Arco;Italy;45.8869889;10.8788696;Peter Brunel;Modern Cuisine
Petit Royal;Housed in the Grand Hotel Royal e Golf, this bright;1;Courmayeur;Italy;45.7891036;6.9731865;Paolo Griffa;Modern Cuisine
Piano 35;The cuisine, service, music and impressive views all contribute to;1;Turin;Italy;45.06945;7.663038;Cristian Balzo;Modern Cuisine
Prezioso;In this restaurant with subtle lighting and attractive traditional furnishings;1;Merano;Italy;46.642062;11.1910522;Egon Heiss;Modern Cuisine
Qafiz;This restaurant boasts one of the most interesting and talented;1;Santa Cristina d'Aspromonte;Italy;38.2814827;15.9488692;"Antonino ""Nino"" Rossi";Modern Cuisine
Quadri;Quadri serves traditional Venetian cuisine interpreted with a contemporary twist;1;Venice;Italy;45.4342534;12.3379939;Silvio Giavedoni;Modern Cuisine
Rear Restaurant;This contemporary-style restaurant serves refined creative dishes as well;1;Nola;Italy;40.9326272;14.5122565;;Modern Cuisine
Rossellinis;This elegant, sophisticated restaurant serves expertly prepared, elaborate cuisine which;1;Ravello;Italy;40.650822;14.6130382;Giovanni Vanacore;Modern Cuisine
Sala dei Grappoli;Standing just below a magnificent medieval castle, this restaurant takes;1;Poggio alle Mura;Italy;42.980553;11.399909;Domenico Francone;Modern Cuisine
San Martino;A bright, elegant and modern restaurant where the menu features;1;Scorzè;Italy;45.5892243;12.110501;Raffaele Ros;Modern Cuisine
Sapio;This smart restaurant is run by a young couple who;1;Catania;Italy;37.5156393;15.104113;Alessandro Ingiulla;Modern Cuisine
Shalai;In Sicilian dialect the word shalai describes a state of;1;Linguaglossa;Italy;37.8433039;15.1419716;Giovanni Santoro;Modern Cuisine
Sissi;The chandeliers, retro - style flooring and decor at this Art;1;Merano;Italy;46.6738587;11.1608085;Andrea Fenoglio;Modern Cuisine
Somu;With experience in Michelin-starred restaurants behind him, owner-chef;1;Baia Sardinia;Italy;41.1407517;9.478063;Salvatore Camedda;Modern Cuisine
Spazio7;Situated on the first floor of the Spazio Espositivo della;1;Turin;Italy;45.0576119;7.6519214;Alessandro Mecca;Modern Cuisine
Storie d'Amore;Whether you’re staying in Padova or its surrounding area;1;Borgoricco;Italy;45.5381705;11.9290391;Davide Filippetto;Modern Cuisine
Sud;The delicious cuisine served in this restaurant, one of the;1;Quarto;Italy;40.8748426;14.1234047;Marianna Vitale;Modern Cuisine
The Cook;Housed in the 14C Palazzo Branca Doria, a beautiful residence;1;Genoa;Italy;44.408585;8.933349;Ivano Ricchebono;Modern Cuisine
Tilia;This glass cube in the middle of a garden surrounded;1;Toblach;Italy;46.7236326;12.2241114;Chris Oberhammer;Modern Cuisine
Tivoli;This restaurant occupies an attractive Alpine house outside the town;1;Cortina d'Ampezzo;Italy;46.5338851;12.1222949;Graziano Prest;Modern Cuisine
Vecchia Malcesine;In this restaurant hidden in an alleyway away from the;1;Malcesine;Italy;45.762458;10.807941;Leandro Luppi;Modern Cuisine
Vecchio Ristoro;Despite its town-centre location and elegant ambience, this former;1;Aosta;Italy;45.7386406;7.3155868;Filippo Oggioni;Modern Cuisine
Venissa;A small bridge links Burano to Mazzorbo, where Venissa stands;1;Mazzorbo;Italy;45.4886784;12.4111088;Chiara Pavan;Modern Cuisine
Veritas;This welcoming restaurant is the talk of the town, with;1;Naples;Italy;40.8372277;14.2311901;;Modern Cuisine
Vespasia;You pass through a succession of smart rooms to get;1;Norcia;Italy;42.7925634;13.0920268;;Modern Cuisine
Villa Naj;A minimalist-style entrance leads into this 19C villa, where;1;Stradella;Italy;45.0767345;9.3006567;Alessandro Proietti Refrigeri;Modern Cuisine
Vintage 1997;The team of excellent chefs at this restaurant create delicious;1;Turin;Italy;45.068485;7.676379;Roberto Mastalia;Modern Cuisine
Zappatori;Recent refurbishment has brought life back to this historical address;1;Pinerolo;Italy;44.8847909;7.3320196;Christian Milone;Modern Cuisine
Zass;The cuisine of Campania, one of the most appealing Italian;1;Positano;Italy;40.623268;14.5038074;Alois Vanlangenaeker;Modern Cuisine
Zia;This restaurant in Trastevere is run by chef Antonio who;1;Rome;Italy;41.8870305;12.4679141;Antonio Ziantoni;Modern Cuisine
Agli Amici;Made from top-quality ingredients such as vegetables and fish;2;Godia;Italy;46.1022873;13.2661148;Emanuele Scarello;Modern Cuisine
Caino;Situated in a small, isolated medieval hamlet accessible via a;2;Montemerano;Italy;42.6220221;11.4906283;Valeria Piccini;Modern Cuisine
Da Vittorio;Housed in a villa in the Bergamasco foothills, Da Vittorio;3;Brusaporto;Italy;45.6756778;9.7692511;Enrico Cerea;Modern Cuisine
Dal Pescatore;Hidden among the fields and meanders of the Parco dell;3;Runate;Italy;45.1712728;10.3565788;Nadia Santini;Modern Cuisine
Enoteca Pinchiorri;For decades Pinchiorri has represented luxury and haute cuisine at;3;Florence;Italy;43.770066;11.2621974;Féolde Annie;Modern Cuisine
La Pergola;This superb restaurant is suspended above the Eternal City in;3;Rome;Italy;41.9187946;12.4461151;;Modern Cuisine
Miramonti l'Altro;This restaurant in an elegant villa on the outskirts of;2;Concesio;Italy;45.6135819;10.2043986;Philippe Léveillé;Modern Cuisine
Piccolo Lago;Leaving busy Lake Maggiore behind, you come to tranquil Lake;2;Fondotoce;Italy;45.9579164;8.4722614;Marco Sacco;Modern Cuisine
Tre Olivi;Housed in the Savoy Beach hotel, an imposing white building;2;Paestum;Italy;40.4292596;14.9845016;;Modern Cuisine
Arnolfo;The classic yet modern cuisine served at this restaurant continues;2;Colle di Val d'Elsa;Italy;43.4209535;11.1166755;Gaetano Trovato;Creative
Bracali;The small, fairly ordinary village of Ghirlanda in the heart;2;Ghirlanda;Italy;43.0584193;10.8995225;;Creative
Casa Perbellini;Almost hidden in a charming small house overlooking Piazza San;2;Verona;Italy;45.4421602;10.9781986;Giancarlo Perbellini;Creative
Castel finedining;After more than 20 years, this restaurant has changed both;2;Tirol;Italy;46.6862223;11.1568653;Gerhard Wieser;Creative
D'O;The focus at this restaurant is on local ingredients and;2;Cornaredo;Italy;45.486885;9.0119212;Davide Oldani;Creative
Don Alfonso 1890;The Iaccarino family makes their guests feel completely at home;2;Sant' Agata sui Due Golfi;Italy;40.6078108;14.3737397;Ernesto Iccarino;Creative
Duomo;Just a few metres from the Duomo di San Giorgio;2;Ragusa;Italy;36.9268317;14.7408333;"Franco ""Ciccio"" Sultano";Creative
Enrico Bartolini al Mudec;This elegant, contemporary - style restaurant on the third floor of;3;Milan;Italy;45.4516;9.161865;Enrico Bartolini;Creative
Glam Enrico Bartolini;Nestled between the two gardens of the Palazzo Venart hotel;2;Venice;Italy;45.4413057;12.3298209;Donato Ascani;Creative
Gourmetstube Einhorn;Peter Girtler, the chef at the Unicorn (Einhorn in German;2;Mauls;Italy;46.8511074;11.5204481;Peter Girtler;Creative
Harry's Piccolo;Boasting a welcoming and elegant ambience right in the heart;2;Trieste;Italy;45.6497647;13.7674965;Matteo Metullio;Creative
Il Pagliaccio;The concise names of the tasting menus (information is given;2;Rome;Italy;41.89793;12.4673729;Anthony Genovese;Creative
Il Piccolo Principe;As in a well-orchestrated symphony, chef Giuseppe Mancino brings;2;Viareggio;Italy;43.8809756;10.2355866;Giuseppe Mancino;Creative
Krèsios;This welcoming country house boasts an attractive mix of traditional;2;Telese;Italy;41.2045624;14.5000207;Giuseppe Iannotti;Creative
L'Olivo;A huge, elegant dining room where the lighting, fabrics and;2;Anacapri;Italy;40.55598;14.22207;Andrea Migliaccio;Creative
La Madernassa;Young chef Michelangelo Mammoliti’s cuisine has made La Madernassa;2;Guarene;Italy;44.7352143;8.0112719;Michelangelo Mammoliti;Creative
La Madia;According to Cuttaia, memory is the secret ingredient in the;2;Licata;Italy;37.1070131;13.9338055;Giuseppe Cuttaia;Creative
La Peca;Creative without being overly fussy, regionally focused yet open to;2;Lonigo;Italy;45.3848934;11.3990641;Nicola Portinari;Creative
La Trota;Visitors to this restaurant are greeted by the crystal-clear;2;Rivodutri;Italy;42.4982957;12.8486278;Sandro Serva;Creative
Le Calandre;Chef Massimiliano believes in experimentation, so the dishes served at;3;Rubano;Italy;45.4215425;11.8096633;Massimiliano Alajmo;Creative
Madonnina del Pescatore;In this restaurant opened in 1984, Italian chef Cedroni has;2;Marzocca;Italy;43.6806944;13.2821211;Moreno Cedroni;Creative
Magnolia;An outstanding restaurant whose fame now extends way beyond this;2;Cesenatico;Italy;44.19562;12.404272;Faccani Alberto;Creative
Osteria Francescana;The cuisine at this restaurant is certainly top notch. The;3;Modena;Italy;44.6448099;10.9215518;Massimo Bottura;Creative
Piazza Duomo;Your meal makes an impressive start with a series of;3;Alba;Italy;44.7005555;8.0359341;Enrico Crippa;Creative
Reale;Overlooking Castel di Sangro, this 16C monastery boasts a splendid;3;Castel di Sangro;Italy;41.77379;14.10107;Niko ROMITO;Creative
Santa Elisabetta;Thought to date back to Byzantine times, the Torre della;2;Florence;Italy;43.77173;11.256;Rocco De Santis;Creative
St. Hubertus;Chef Niederkofler, known to one and all as Norbert, uses;3;San Cassiano;Italy;46.5717631;11.9305901;Norbert Niederkofler;Creative
Taverna Estia;This restaurant always meets expectations with its attractive mix of;2;Brusciano;Italy;40.9083323;14.4232938;Francesco Sposito;Creative
Terra;An elegant house situated at the end of a road;2;Sarentino;Italy;46.6521107;11.3221975;Heinrich Schneider;Creative
Torre del Saracino;The cuisine here showcases the full, distinctive flavours of Southern;2;Vico Equense;Italy;40.66056;14.41912;Gennaro Esposito;Creative
Uliassi;Uliassi never ceases to surprise its guests, offering innovative cuisine;3;Senigallia;Italy;43.7194609;13.2206503;Mauro Uliassi;Creative
Villa Crespi;A 19C villa in Moorish - style situated on the lake;2;Orta San Giulio;Italy;45.7964778;8.4159486;Antonino Cannavacciuolo;Creative
Villa Feltrinelli;This magnificent Art Nouveau villa, full of individual charm, provides;2;Gargnano;Italy;45.693253;10.669477;Stefano Baiocco;Creative
daní maison;A beautiful Mediterranean garden and a small, romantic dining room;2;Ischia;Italy;40.7265369;13.9481302;Nino Di Costanzo;Creative
'L Chimpl;Haute cuisine has arrived at the “simple” Gran Mugon hotel;1;Tamion;Italy;46.4073422;11.6564315;Stefano Ghetta;Creative
1908;The name of this hotel refers to the year in;1;Soprabolzano;Italy;46.5282559;11.405296;Stephan Zippl;Creative
21.9;This restaurant is housed on a wine estate that was;1;Piobesi d'Alba;Italy;44.7326422;7.9903827;Flavio Costa;Creative
Accursio;Original, creative and colourful cuisine served in a restaurant with;1;Modica;Italy;36.8599639;14.7606251;Accursio Craparo;Creative
Acquerello;Although there is a menu at this restaurant, the best;1;Fagnano Olona;Italy;45.6691392;8.8704486;Silvio Salmoiraghi;Creative
All'Oro;Enjoy cuisine created by Riccardo, the restaurant’s owner-chef;1;Rome;Italy;41.9140073;12.4730035;Riccardo Di Giacinto;Creative
Alpenroyal Gourmet;Open only in the evening, the gourmet restaurant of the;1;Selva di Val Gardena;Italy;46.5588796;11.7463421;Mario Porcelli;Creative
Aminta Resort;Surrounded by hills planted with olive trees and crops that;1;Genazzano;Italy;41.81092;12.966885;Marco Bottega;Creative
Anna Stuben;Many brilliant ‘Anna’s’ have cooked in this family - run;1;Ortisei;Italy;46.5723078;11.6732881;;Creative
Aqua Crua;This designer - style restaurant adds a contemporary flavour to the;1;Barbarano Vicentino;Italy;45.4094901;11.5404734;Giuliano Baldessari;Creative
Aroma;The open-view kitchen is the first thing guests see;1;Rome;Italy;41.8903751;12.4948543;Giuseppe Di Iorio;Creative
Astra;Panoramic views and interesting designer decor are just two of;1;Collepietra;Italy;46.480824;11.460379;Gregor Eschgfaeller;Creative
Atman a Villa Rospigliosi;Herbs and produce from the vegetable garden act as the;1;Lamporecchio;Italy;43.8216226;10.9055307;Marco Cahssai;Creative
Berton;Light, modern and minimalist in style, the restaurant decor echoes;1;Milan;Italy;45.4821805;9.1944159;Andrea Berton;Creative
Bianca sul Lago by Emanuele Petrosino;There’s a stunning view from this restaurant – in summer;1;Oggiono;Italy;45.7967217;9.3548016;;Creative
Bros';Isabella and Floriano continue with the choice they made a;1;Lecce;Italy;40.3517322;18.1727703;Floriano Pellegrino;Creative
Cannavacciuolo Bistrot;There’s been a change in the kitchen at this;1;Turin;Italy;45.0627906;7.7009861;Antonino Cannavacciuolo;Creative
Carignano;Despite offering a few traditional regional dishes, chef Fabrizio Tesse;1;Turin;Italy;45.065155;7.6840119;Fabrizio Tesse;Creative
Casa Sgarra;Three brothers (two front of house and one in the;1;Trani;Italy;41.270434;16.4341752;Felice Sgarra;Creative
Casa Vissani;The open - view kitchen at this restaurant allows diners to;1;Baschi;Italy;42.7141448;12.2655765;Gianfranco Vissani;Creative
Casual;This restaurant boasts a delightful urban setting at the entrance;1;Bergamo;Italy;45.7068992;9.6562867;Enrico Bartolini;Creative
Cielo;Whether you come here to enjoy a romantic summer dinner;1;Ostuni;Italy;40.7344962;17.5791501;Andrea Cannalire;Creative
Colline Ciociare;The chef here is a veritable artist who introduces his;1;Acuto;Italy;41.7921649;13.1806079;Salvatore Tassa;Creative
ConFusion;An enchanting, dream - like decor provides the setting for unforgettable;1;Porto Cervo;Italy;41.1344195;9.5374048;Italo Bassi;Creative
Danilo Ciavattini;Back home after gaining experience all over Italy, young chef;1;Viterbo;Italy;42.4145979;12.1073092;Danilo Ciavattini;Creative
Dattilo;Although this agriturismo nestled in the countryside made its name;1;Strongoli;Italy;39.2678209;17.0817921;Caterina Ceraudo;Creative
