nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Oimatsu Hisano;The owner-chef wants diners to get a feel of;1;Osaka;Japan;34.6970336;135.5041563;Masamitsu HISANO;Japanese
Oimatsu Kitagawa;The meal served here is an omakase menu centred on;1;Osaka;Japan;34.6962914;135.5052544;Toru KITAGAWA;Japanese
Oryori Horikawa;The owner-chef came to prize kaiseki technique and history;1;Osaka;Japan;34.693763;135.514264;Yoichi HORIKAWA;Japanese
Oryori Yamada;Owner-chef Akihiro Yamada is third in a line of;1;Osaka;Japan;34.696393;135.497003;Akihiro YAMADA;Japanese
Rakushin;The name means ‘spirit of enjoyment’ and that is exactly;1;Osaka;Japan;34.6953629;135.4876766;Shintaro KATAYAMA;Japanese
Shinchi Yamamoto;Meticulously selected ingredients served in generous helpings make for the;1;Osaka;Japan;34.6960034;135.4999736;Hideki YAMAMOTO;Japanese
Shoroku;Owner-chef Masato Shimoda stands at the counter alongside his;1;Osaka;Japan;34.684744;135.494629;Masato SHIMODA;Japanese
Shunsenwaraku Sanai;Takayuki Osanai’s guiding principle is to be creative without;1;Osaka;Japan;34.670323;135.505784;Takayuki OSANAI;Japanese
Sosakuwasho Nakashima;The owner-chef skilfully uses Japanese techniques in everything from;1;Osaka;Japan;34.6946227;135.4869806;Hiroyuki NAKASHIMA;Japanese
Sui;The owner-chef brings an original touch to dishes using;1;Osaka;Japan;34.6722581;135.5025112;Tomokazu OYA;Japanese
Sumibi Kappo Ishii;This kappo restaurant prioritises freshly-prepared tastiness and makes effective;1;Osaka;Japan;34.699749;135.484848;Ryuji NONOHARA;Japanese
Temmabashi Fujikawa;Shinji Fujikawa wanted to stage a unique, climactic scene in;1;Osaka;Japan;34.692102;135.516558;Shinji FUJIKAWA;Japanese
Terada;The young owner-chef serves dishes that are based on;1;Osaka;Japan;34.674235;135.532741;Shigeru TERADA;Japanese
Teruya;The brick walls and storehouse doors make for an atmosphere;1;Osaka;Japan;34.66929;135.517727;Katsunori TERUYA;Japanese
Unkaku;Masaharu Shimamura prizes the superb epicurean flavours of Osaka cuisine;1;Osaka;Japan;34.6948479;135.5187248;Masaharu SHIMAMURA;Japanese
Utsubohommachi Gaku;The owner-chef honed his sensibilities at a kappo restaurant;1;Osaka;Japan;34.684615;135.495441;Gaku IMAGAWA;Japanese
Yonemasu;The clean, arresting appearance of the dishes served here embodies;1;Osaka;Japan;34.7030539;135.4875393;Tomoya YONEMASU;Japanese
Yoshino;The owner-chef uses the dishes he offers to convey;1;Osaka;Japan;34.779125;135.46763;Kazuto UCHITANI;Japanese
Yugen;The word yugen expresses an immeasurable, profound beauty and reflects;1;Osaka;Japan;34.664732;135.521662;Keisuke MIFUNE;Japanese
Zeshin;Sekine, the head chef, and Oishi, the waiter, are two;1;Osaka;Japan;34.696385;135.5024471;Soichi SEKINE;Japanese
Aji Fukushima;The talented head chef was discovered by an ochaya proprietress;1;Kyoto;Japan;35.0030663;135.7754318;Yoshikatsu TSUJI;Japanese
Akai;Occupying a classic old building that was once a tearoom;1;Kyoto;Japan;35.002046;135.7742632;Hiroki ABE;Japanese
Ayanokoji Karatsu;The owner-chef came here from Nagasaki to learn Japanese;1;Kyoto;Japan;35.0024366;135.75555;Shosaku KARATSU;Japanese
Funaokayama Shimizu;The owner-chef spares no effort, checking the ingredients with;1;Kyoto;Japan;35.0390582;135.7445465;Yuki SHIMIZU;Japanese
Gion Fukushi;The owner-chef honed his skills at established ryotei in;1;Kyoto;Japan;35.0021358;135.7743695;Takuyoshi FUKUSHI;Japanese
Gion Iwasaki;The theme here is ‘Kyo-ryori and champagne’. The focus;1;Kyoto;Japan;35.0025761;135.7762754;Michikazu IWASAKI;Japanese
Gion Kajisho;The owner-chef is from Nagasaki, so weaves the flavours;1;Kyoto;Japan;35.002705;135.775145;Takanori KAJIHARA;Japanese
Gion Kida;At this counter-style kappo restaurant, the owner-chef himself;1;Kyoto;Japan;35.0025444;135.7761134;Yasuo KIDA;Japanese
Gion Mamma;Immediately catching your eye is the big sunken fireplace: the;1;Kyoto;Japan;35.00503;135.775741;Yasuhiro FUJIWARA;Japanese
Gion Nishimura;Sit at the counter and you can chat with the;1;Kyoto;Japan;35.00274;135.775807;Motohide NISHIMURA;Japanese
Gion Okada;This counter-style kappo restaurant is at the centre of;1;Kyoto;Japan;35.002419;135.77544;Koji OKADA;Japanese
Godan Miyazawa;While following the traditional flow of kaiseki, Masato Miyazawa adds;1;Kyoto;Japan;34.9979707;135.7609923;Masato MIYAZAWA;Japanese
Gokomachi Tagawa;Born and raised in Mie Prefecture, owner-chef Yoshiaki Tagawa;1;Kyoto;Japan;35.014992;135.766361;Yoshiaki TAGAWA;Japanese
Gosho Iwasaki;The owner-chef chose a small space with counter seating;1;Kyoto;Japan;35.016879;135.761643;Yoshinori IWASAKI;Japanese
HANA-Kitcho;Arashiyama Kitcho is located behind Minami-za, the theatre said;1;Kyoto;Japan;35.003443;135.772897;Shigeyuki NAKAI;Japanese
Higashiyama Yoshihisa;“What I try to do is learn about foods;1;Kyoto;Japan;34.992065;135.773901;Yoshihisa SUZUKI;Japanese
Honke Tankuma Honten;The name comes from the founder, Kumasaburo, and his home;1;Kyoto;Japan;35.000327;135.769089;Junichi KURISU;Japanese
Ichijoji Norihide;The owner-chef learned Kyo-ryori from his wife's;1;Kyoto;Japan;35.0438;135.792755;Hidehito FUKUHARA;Japanese
Jiki Miyazawa;The restaurant’s name derives from a cornerstone of Japanese;1;Kyoto;Japan;35.004293;135.763327;Takatomo IZUMI;Japanese
Kako Okamoto;Kako means “delicacy” and the owner-chef included it in;1;Kyoto;Japan;34.992366;135.77574;Ryota OKAMOTO;Japanese
Kamanza Nagashima;Stepping into this intimate restaurant—a refurbished old-style house;1;Kyoto;Japan;35.011394;135.755809;Kiyohide NAGASHIMA;Japanese
Kamigamo Akiyama;Naohiro Akiyama welcomes customers into an attractive old Japanese-style;1;Kyoto;Japan;35.058249;135.762726;Naohiro AKIYAMA;Japanese
Kappo Hassun;At this kappo restaurant with counter seating, the second-generation;1;Kyoto;Japan;35.004877;135.773735;Kanji KUBOTA;Japanese
Kentan Horibe;Kentan means pursuing things in depth and thoroughly refining yourself;1;Kyoto;Japan;35.0049966;135.7570183;Tsutomu HORIBE;Japanese
Kinobu;Enjoy authentic kaiseki at this ryotei. The third-generation chef;1;Kyoto;Japan;35.000953;135.756597;Takuji TAKAHASHI;Japanese
Kiyama;The cup of hot water served as soon as you;1;Kyoto;Japan;35.01578;135.763078;Yoshiro KIYAMA;Japanese
Kodaiji Jugyuan;This ryotei is run by Hiramatsu, which operates restaurants nationwide;1;Kyoto;Japan;34.9986847;135.7814382;Shinya TAKAMASU;Japanese
Kokyu;The spirit of chakaiseki serves as the foundation for conveying;1;Kyoto;Japan;35.031138;135.769534;Sho MAEDA;Japanese
Kyoryori Fujimoto;Owner-chef Takashi Fujimoto never wants his customers to get;1;Kyoto;Japan;35.010396;135.756636;Takashi FUJIMOTO;Japanese
Mirei;The French painter Jean-François Millet was the inspiration behind;1;Kyoto;Japan;35.016197;135.75848;Yuzo NAKAO;Japanese
Mokube;The founder was formerly a lumber dealer, and the name;1;Kyoto;Japan;35.001993;135.774645;Shintaro TERADA;Japanese
Muromachi Wakuden;In spring there is hanasansho and beef shabu-shabu. The;1;Kyoto;Japan;35.010146;135.763257;Shinya MATSUMOTO;Japanese
Nakazen;Taketo Sasaki says he wants his customers to relax and;1;Kyoto;Japan;35.028755;135.790505;Taketo SASAKI;Japanese
Nijojo Furuta;Close to Nijo Castle is this charming restaurant, housed in;1;Kyoto;Japan;35.012209;135.753872;Kohei FURUTA;Japanese
Nishijin Fujiyoshi;Appetisers have layers of flavour from several kinds of overlaid;1;Kyoto;Japan;35.0364525;135.750928;Yoshikatsu IMAI;Japanese
Noguchi Tsunagu;This novel kappo restaurant was opened by Kyotenjin Noguchi. In;1;Kyoto;Japan;35.005321;135.774453;Daisuke YOSHIDA;Japanese
Ogawa;At this kappo restaurant with counter seating, the focus is;1;Kyoto;Japan;35.008775;135.755208;Yosuke OGAWA;Japanese
Okina;This warm restaurant is run by the husband and wife;1;Kyoto;Japan;35.022746;135.6756;Yohei INOUE;Japanese
Oryori Hiwatashi;Only one reservation is accepted for lunch or dinner at;1;Kyoto;Japan;35.015108;135.760902;Kazuya MATSUKI;Japanese
Oryori Mashita;Owner-chef Masahiro Mashita conveys the shifting of the seasons;1;Kyoto;Japan;35.003944;135.773737;Masahiro MASHITA;Japanese
Oshikoji Okada;Born and raised in Nagano, the owner-chef went to;1;Kyoto;Japan;35.012285;135.762338;Akira OKADA;Japanese
Ryoriya Maekawa;Owner-chef Koichi Maekawa’s goal is to present a;1;Kyoto;Japan;34.998689;135.767871;Koichi MAEKAWA;Japanese
SEN;A believer in local production for local consumption, the owner;1;Kyoto;Japan;34.9964438;135.7639905;Takeshi SUGISAWA;Japanese
Sanso Kyoyamato;This ryotei is in a hilly area of Higashiyama. The;1;Kyoto;Japan;34.999252;135.78139;Masahito ATSUCHI;Japanese
Shimogamo Saryo;This restaurant was founded in the mid-nineteenth century by;1;Kyoto;Japan;35.034174;135.773982;Naotaka MOTOYAMA;Japanese
Shuhaku;The unique menu is where the owner-chef puts to;1;Kyoto;Japan;34.9986213;135.778742;Nobuhisa YOSHIDA;Japanese
Shun-ai Sasaki;Only a set menu is available, featuring soup, mukozuke and;1;Kyoto;Japan;35.001617;135.7669508;Atsushi SASAKI;Japanese
Sokkon Fujimoto;The omakase set menu is based on classical kaiseki cuisine;1;Kyoto;Japan;35.014978;135.766855;Hirokazu FUJIMOTO;Japanese
Sushi Kappo Nakaichi;The second-generation owner-chef keeps the restaurant’s good;1;Kyoto;Japan;35.0023214;135.7764152;Kenta SUHARA;Japanese
Tominokoji Yamagishi;The owner-chef likes to practice the tea ceremony, flower;1;Kyoto;Japan;35.006762;135.764895;Takahiro YAMAGISHI;Japanese
Tozentei;An izakaya by the name of Tozentei in a novel;1;Kyoto;Japan;35.0293253;135.729541;Toshiro WATANABE;Japanese
Uozuya;Plenty of high-quality seasonal ingredients go into the dishes;1;Kyoto;Japan;34.999842;135.735956;Kazuo KOMORI;Japanese
Yuyu;The owner-chef places great store by the seasons, especially;1;Kyoto;Japan;35.044835;135.759172;Tetsuya SHIMODA;Japanese
muroi;The owner-chef underwent apprenticeships in Kyoto and worked overseas;1;Kyoto;Japan;35.0505119;135.7347736;Shigeru MUROI;Japanese
naruya;The owner-chef learned the tradition and innovation of Kyo;1;Kyoto;Japan;35.0051982;135.7633197;Ryota UESHIMA;Japanese
Akanezaka Onuma;Working at a company did not suit Mitsuharu Onuma, so;1;Tokyo;Japan;35.674046;139.737891;Mitsuharu ONUMA;Japanese
Akasaka Ogino;The owner-chef absorbed the spirit of the tea ceremony;1;Tokyo;Japan;35.6708873;139.7352287;Satoshi OGINO;Japanese
Akebonobashi Marutomi;Kaiseki menus here feature a combination of seasonal ingredients and;1;Tokyo;Japan;35.6919103;139.7215462;Kenichi ONODERA;Japanese
Akiyama;Hideto Akiyama wants his customers to enjoy themselves without having;1;Tokyo;Japan;35.644452;139.724801;Hideto AKIYAMA;Japanese
Arakicho Tatsuya;Above all else, the owner-chef values connecting with people;1;Tokyo;Japan;35.689679;139.7224109;Tatsuya ISHIYAMA;Japanese
Azabu Wakei;The owner-chef closed his restaurant in his hometown in;1;Tokyo;Japan;35.662331;139.720906;Ryuji TAKEMURA;Japanese
Azabujuban Fukuda;The owner-chef is careful not to fuss with his;1;Tokyo;Japan;35.6536211;139.7350741;Kazuto FUKUDA;Japanese
FUSHIKINO;The emphasis here is on the combination of kaiseki cuisine;1;Tokyo;Japan;35.701993;139.740033;Yoshio ARAMAKI;Japanese
GINZA OKUDA;The menu emphasises the season and textures of the ingredients;1;Tokyo;Japan;35.671401;139.763076;Shun MIYAHARA;Japanese
Genyadana Hamadaya;This established ryotei is tucked away in an area associated;1;Tokyo;Japan;35.687138;139.782799;Toru ARAI;Japanese
Ginza Adachi Naoto;The owner-chef employs techniques he learned at a ryotei;1;Tokyo;Japan;35.6697022;139.7619893;Naoto ADACHI;Japanese
Ginza Fujiyama;Takao Fujiyama says that Kyo-ryori is rooted in the;1;Tokyo;Japan;35.67312;139.765523;Takao FUJIYAMA;Japanese
Ginza Toyoda;Seiji Funashima brings you the tastes of the season without;1;Tokyo;Japan;35.670061;139.76171;Seiji FUNASHIMA;Japanese
Hakuun;Shingo Sakamoto’s dishes constantly change like drifting cloud. He;1;Tokyo;Japan;35.666061;139.718115;Shingo SAKAMOTO;Japanese
Hananoren Kagura;Pillars and beams, and a counter fashioned from a single;1;Tokyo;Japan;35.6706348;139.7343796;Hidetoshi NAKAMURA;Japanese
Ichita;The owner-chef emphasises the flow of ‘introduction, development, turn;1;Tokyo;Japan;35.6673411;139.7173396;Taichi SATO;Japanese
Jyukou;The owner-chef uses a charcoal flame in an oven;1;Tokyo;Japan;35.671016;139.763571;Toshitaka NAKANO;Japanese
Kaiseki Ohara;The owner-chef trained at a chakaiseki restaurant and emphasises;1;Tokyo;Japan;35.689047;139.721852;Makoto OHARA;Japanese
Kasumicho Yamagami;Tomoaki Yamagami trained in this restaurant then took it over;1;Tokyo;Japan;35.658658;139.723177;Tomoaki YAMAGAMI;Japanese
Nanakusa;The main ingredients are seasonal vegetables, beans and dried foods;1;Tokyo;Japan;35.662909;139.684766;Rika MAEZAWA;Japanese
Nishiazabu Otake;Tatsuya Otake learned originality and thinking outside the box from;1;Tokyo;Japan;35.661434;139.723931;Tatsuya OTAKE;Japanese
Nogizaka Shin;This restaurant was opened under joint management by a chef;1;Tokyo;Japan;35.6684592;139.7290576;Shinji ISHIDA;Japanese
Okamoto;Enjoy Kyoto-like dishes in a space with simple furnishings;1;Tokyo;Japan;35.6626169;139.7445216;Hidetsugu OKAMOTO;Japanese
Onarimon Haru;The owner-chef’s vegetables dressed with sesame is a;1;Tokyo;Japan;35.6601946;139.7543925;Haruyuki OGAWA;Japanese
Oryori Katsushi;The owner-chef followed in the footsteps of his older;1;Tokyo;Japan;35.6685242;139.7609184;Katsushi YOSHITAKE;Japanese
Oryori Tsuji;Yoshiaki Tsuji’s guiding principle is respect for the ingredients;1;Tokyo;Japan;35.6570176;139.738791;Yoshiaki TSUJI;Japanese
Ren Mishina;Ren means ‘lotus’ and it is in the purity of;1;Tokyo;Japan;35.6701111;139.7601362;Jun MISHINA;Japanese
SHIGEMATSU;The chef makes a point of identifying which ingredients complement;1;Tokyo;Japan;35.671139;139.762028;Shigeyuki MATSUBARA;Japanese
Seika Kobayashi;The restaurant is distinctive in that it chooses a star;1;Tokyo;Japan;35.690261;139.722361;Yuji KOBAYASHI;Japanese
Sharikimon Onozawa;The chef takes an unconventional and versatile approach to the;1;Tokyo;Japan;35.689236;139.722586;Makoto ONOZAWA;Japanese
Shimbashi Sasada;The owner-chef knocked on the door of a leading;1;Tokyo;Japan;35.6681411;139.7515856;Hidenobu SASADA;Japanese
Shokuzen Abe;This restaurant has the air of a tea ceremony room;1;Tokyo;Japan;35.670711;139.763617;Yoshikazu ABE;Japanese
Shunso;The name is from a Zen phrase, ‘Springtime comes and;1;Tokyo;Japan;35.6319603;139.6705533;Yoshikazu IMAI;Japanese
Sumibikappo SHIROSAKA;Here is Japanese cuisine with a global perspective based on;1;Tokyo;Japan;35.6707198;139.7356771;Hideki II;Japanese
TEN-MASA;Owner-chef Masahiko Ashiki first learned cooking from his father;1;Tokyo;Japan;35.6458811;139.6955381;Masahiko ASHIKI;Japanese
Tagetsu;Hideo Mochizuki was unable to take over his father’s;1;Tokyo;Japan;35.6641018;139.7094977;Hideo MOCHIZUKI;Japanese
Tanimoto;It was training at a ryotei in Shiga where the;1;Tokyo;Japan;35.6886359;139.7229931;Seiji TANIMOTO;Japanese
Tenoshima;Ryohei Hayashi’s slogan is ‘Washoku for all’. He serves;1;Tokyo;Japan;35.671024;139.725138;Ryohei HAYASHI;Japanese
Towa;The key ingredient is wagyu, the pride of Japan. Tsuneyasu;1;Tokyo;Japan;35.659233;139.722303;Takaaki TSUNEYASU;Japanese
Waketokuyama;The spirit of hospitality in Japanese cuisine is in having;1;Tokyo;Japan;35.6557812;139.7232197;Hiromitsu NOZAKI;Japanese
Ensui;Ryosuke Ito chose ‘Ensui’ as the name, ‘en’ symbolising the;1;Tokyo;Japan;35.644058;139.702292;;Japanese
Kanamean Nishitomiya;Founded in the late 19C, this dining inn is a;1;Kyoto;Japan;35.006639;135.764872;;Japanese
Ono;The attraction of owner-chef Kota Ono’s restaurant is;1;Osaka;Japan;34.69739;135.497797;;Japanese
Sorahana;Kanako Wakimoto became a chef after initially setting out on;1;Tokyo;Japan;35.662926;139.744446;;Japanese
Honkogetsu;There are 24 seasons in the old calendar. And according;2;Osaka;Japan;34.668204;135.502523;Hideo ANAMI;Japanese
Kashiwaya;As a student of the tea ceremony, owner-chef Hideaki;3;Osaka;Japan;34.770287;135.501289;Hideaki MATSUO;Japanese
Koryu;The fare of owner-chef Shintaro Matsuo expresses the essence;2;Osaka;Japan;34.686929;135.510132;Shintaro MATSUO;Japanese
Miyamoto;Daisuke Miyamoto’s approach is to work out his own;2;Osaka;Japan;34.6984007;135.5131455;Daisuke MIYAMOTO;Japanese
Taian;Hitoshi Takahata pushes his craft forward every day and borrows;3;Osaka;Japan;34.673298;135.507222;Hitoshi TAKAHATA;Japanese
Tenjimbashi Aoki;“Japanese cuisine is an art comprising multiple arts”, observes;2;Osaka;Japan;34.713963;135.5110969;Ryota AOKI;Japanese
Gion Maruyama;The owner-chef places value on the traditional culture of;2;Kyoto;Japan;35.002654;135.776065;Yoshio MARUYAMA;Japanese
Gion Matayoshi;Owner-chef Kazutomo Matayoshi scours Japan, from Hokkaido to his;2;Kyoto;Japan;35.0033724;135.7745641;Kazutomo MATAYOSHI;Japanese
Gion Nishikawa;The interior is painstakingly crafted in the style of a;2;Kyoto;Japan;34.999797;135.778857;Masayoshi NISHIKAWA;Japanese
Gion Owatari;Owner-chef Mahito Owatari’s approach is about bringing original;2;Kyoto;Japan;35.001444;135.777074;Mahito OWATARI;Japanese
Gion Sasaki;Owner-chef Hiroshi Sasaki pursues dishes that are at once;3;Kyoto;Japan;34.998895;135.774997;Hiroshi SASAKI;Japanese
Hyotei;The main building with its shingled roof and the tearoom;3;Kyoto;Japan;35.011328;135.786603;Eiichi TAKAHASHI;Japanese
Isshisoden Nakamura;The name ‘Isshisoden’ does not refer to a closely guarded;3;Kyoto;Japan;35.010347;135.765047;Motokazu NAKAMURA;Japanese
Kappo Chihiro;Individuality hidden in straightforward honest fare is the appeal here;2;Kyoto;Japan;35.004214;135.776154;Hiromichi NAGATA;Japanese
Kenninji Gion Maruyama;This restaurant serves Kyo-ryori that takes on board new;2;Kyoto;Japan;34.998809;135.774574;Yoshio MARUYAMA;Japanese
Kikunoi Honten;“The ryotei is the art gallery of the Japanese;3;Kyoto;Japan;35.00149;135.782028;Yoshihiro MURATA;Japanese
Kikunoi Roan;In winter, the masterpiece of the house is quail-and;2;Kyoto;Japan;35.003469;135.770615;Yoshiharu MURATA;Japanese
Kodaiji Wakuden;The interior is skilfully crafted in the style of a;2;Kyoto;Japan;35.001635;135.779734;Shinsuke TSURUTA;Japanese
Kyokaiseki Kichisen;This ryotei stands close to Shimogamo Shrine, a World Heritage;2;Kyoto;Japan;35.035717;135.771236;Yoshimi TANIGAWA;Japanese
Kyotenjin Noguchi;Despite its distance from downtown, this restaurant is busy every;2;Kyoto;Japan;35.022759;135.734392;Daisuke NOGUCHI;Japanese
Maeda;The Maeda style of Japanese cuisine is to have the;3;Kyoto;Japan;35.0015885;135.7741646;Yujiro MAEDA;Japanese
Miyamaso;This ryori ryokan is located amid the greenery of a;2;Kyoto;Japan;35.233154;135.793011;Hisato NAKAHIGASHI;Japanese
Mizai;With its simple décor lit by candles, this restaurant is;3;Kyoto;Japan;35.002993;135.782364;Hitoshi ISHIHARA;Japanese
Ogata;Having your fill of Japanese cuisine stripped to its essentials;2;Kyoto;Japan;35.003191;135.755967;Toshiro OGATA;Japanese
Otagi;The name of the restaurant derives from the location of;2;Kyoto;Japan;35.050744;135.73416;Kazuaki BABA;Japanese
Sojiki Nakahigashi;Sojiki-ryori, literally ‘herbivorous cuisine’, is all about appreciating nature;2;Kyoto;Japan;35.027601;135.792708;Hisao NAKAHIGASHI;Japanese
Sumibi Kappo Ifuki;Owner-chef Norio Yamamoto named his restaurant ‘breath’ because his;2;Kyoto;Japan;35.00236;135.775317;Norio YAMAMOTO;Japanese
Wagokoro Izumi;Owner-chef Masaki Izumi regards Japanese cuisine as the heart;2;Kyoto;Japan;35.000915;135.760466;Masaki IZUMI;Japanese
Yusokuryori Mankamero;This long-standing establishment boasts three centuries of history. Renowned;2;Kyoto;Japan;35.022164;135.750504;Masakiyo KONISHI;Japanese
Azabu Kadowaki;The surprising and delightful dishes here stem from owner-chef;3;Tokyo;Japan;35.655993;139.733551;Toshiya KADOWAKI;Japanese
Den;Customers are treated to creative dishes based on traditional Japanese;2;Tokyo;Japan;35.6731782;139.712661;Zaiyu HASEGAWA;Japanese
Ginza Fukuju;Katsuhiro Onodera is very well versed in traditional Japanese culture;2;Tokyo;Japan;35.6685588;139.7615306;Katsuhiro ONODERA;Japanese
Ginza Kojyu;Toru Okuda fills serving dishes made by modern artists with;2;Tokyo;Japan;35.6713964;139.7631055;Toru OKUDA;Japanese
Ginza Shinohara;Takemasa Shinohara’s hassun recollects the Shiga countryside where he;2;Tokyo;Japan;35.673039;139.767805;Takemasa SHINOHARA;Japanese
Jushu;The two characters on the sign form Masaaki Senzaki’s;2;Tokyo;Japan;35.661831;139.720321;Masaaki SENZAKI;Japanese
Kagurazaka Ishikawa;Hideki Ishikawa’s cooking features touches of creativity and is;3;Tokyo;Japan;35.701185;139.739477;Hideki ISHIKAWA;Japanese
Kaiseki Komuro;Mitsuhiro Komuro is a chef to the tea ceremony family;2;Tokyo;Japan;35.6993011;139.7383758;Mitsuhiro KOMURO;Japanese
Kaiseki Tsujitome;This ryotei originated in Kyoto. It was founded in 1902;2;Tokyo;Japan;35.677383;139.733632;Yoshikazu TSUJI;Japanese
Kanda;The relocation of the restaurant is planned in 21 Feb;3;Tokyo;Japan;35.665976;139.748172;Hiroyuki KANDA;Japanese
Kioicho Fukudaya;This ryotei is associated with Kitaoji Rosanjin. Seal engravings, calligraphy;2;Tokyo;Japan;35.680298;139.735961;Shunichi MATSUSHITA;Japanese
Kohaku;Koji Koizumi is au fait with the characteristics of the;3;Tokyo;Japan;35.700701;139.741008;Koji KOIZUMI;Japanese
Kutan;Kotaro Nakashima develops new ideas based on study of the;2;Tokyo;Japan;35.6715708;139.7740739;Kotaro NAKASHIMA;Japanese
Makimura;Chef Akio Makimura prizes tradition over showiness. His emphasis is;3;Tokyo;Japan;35.590864;139.735467;Akio MAKIMURA;Japanese
RyuGin;Seiji Yamamoto opened his restaurant near the Imperial Palace and;3;Tokyo;Japan;35.673583;139.759193;Seiji YAMAMOTO;Japanese
Seisoka;The plastered walls surrounding the space make for a contemporary;2;Tokyo;Japan;35.64751;139.724008;Nozomu YAMAI;Japanese
Seizan;On top of cooking, the owner-chef learned how to;2;Tokyo;Japan;35.647424;139.739951;Haruhiko YAMAMOTO;Japanese
Akasaka Kikunoi;Experience the tradition and innovation of Kyoto’s venerable Kikunoi;2;Tokyo;Japan;35.669869;139.734068;;Japanese
Jingumae Higuchi;The owner-chef puts his own spin on dishes etched;2;Tokyo;Japan;35.673456;139.710114;;Japanese
Oryori Mitsuyasu;The owner-chef visits farmers and gathers vegetables to fire;2;Kyoto;Japan;35.01947;135.743425;;Japanese
Fujiya 1935;Owner-chef Tetsuya Fujiwara aspires to “a dining table of;2;Osaka;Japan;34.683037;135.511871;Tetsuya FUJIWARA;Innovative
HAJIME;Owner-chef Hajime Yoneda boldly pursues a magnificent journey in;3;Osaka;Japan;34.688588;135.496058;Hajime YONEDA;Innovative
KAHALA;Yoshifumi Mori pursues great flavours never before encountered and is;2;Osaka;Japan;34.697501;135.499685;Yoshifumi MORI;Innovative
La Cime;Yusuke Takada has dedicated his life to pursuing French cuisine;2;Osaka;Japan;34.685818;135.503519;Yusuke TAKADA;French
Numata;Owner-chef Kazuya Numata learned tempura by himself. Being from;2;Osaka;Japan;34.697954;135.497901;Kazuya NUMATA;Tempura
Shunsaiten Tsuchiya;Osaka is a textile production centre, and Yukihiko Tsuchisaka says;2;Osaka;Japan;34.760517;135.490914;Yukihiko TSUCHISAKA;Tempura
Sushi Harasho;Featuring kappo technique, the omakase is something of a story;2;Osaka;Japan;34.6621965;135.5198395;Ko ISHIKAWA;Sushi
Sushiyoshi;Owner-chef Hiroki Nakanoue thrills customers with surprising shuko based;2;Osaka;Japan;34.699892;135.510671;Hiroki NAKANOUE;Sushi
Shimmonzen Yonemura;Masayasu Yonemura is rich in creativity and continues to hone;2;Kyoto;Japan;35.006214;135.776682;Masayasu YONEMURA;Innovative
ASAHINA Gastronome;Satoru Asahina focuses on creating light dishes, prizing the classic;2;Tokyo;Japan;35.682829;139.779307;Satoru ASAHINA;French
