nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Xerta;This elegant, contemporary restaurant oozes personality thanks to its striking;1;Barcelona;Spain;41.3944177;2.1564642;;Creative
Yayo Daporta;This restaurant occupies a large centrally located house with a;1;Cambados;Spain;42.5128612;-8.8148041;Yayo Daporta;Creative
Zaranda;The Zaranda restaurant has reopened its doors inside the Es;1;Palma de Mallorca;Spain;39.5655872;2.655429;Fernando Pérez Arellano;Creative
Árbore da Veira;A restaurant with a well - deserved reputation which, with its;1;A Coruña;Spain;43.377457;-8.433224;Luis Veira;Creative
Angle;Located inside the Hotel Cram, Angle has a contemporary look;2;Barcelona;Spain;41.3882671;2.1597015;;Modern Cuisine
Cenador de Amós;A palatial 18C property featuring interesting contrasts between the traditional;3;Villaverde de Pontones;Spain;43.4124884;-3.6988243;Jesús Sánchez Sáinz;Modern Cuisine
Enoteca Paco Pérez;A bright, fresh look with a penchant for varying tones;2;Barcelona;Spain;41.3867832;2.1969283;;Modern Cuisine
Iván Cerdeño;Enjoy haute cuisine served in an impressive country house (“cigarral;2;Toledo;Spain;39.8619154;-4.0462052;Ivan Cerdeño Lopez;Modern Cuisine
Skina;This miniscule restaurant in the old quarter offers an interesting;2;Marbella;Spain;36.5114458;-4.8857086;Mario Cachinero;Modern Cuisine
Voro;Voro is the Latin word for “devour”, which is a;2;Canyamel;Spain;39.6696986;3.4389026;Álvaro Salazar Almansa;Modern Cuisine
A Tafona;An informal restaurant full of contrasts featuring a combination of;1;Santiago de Compostela;Spain;42.880744;-8.5402512;Lucía Freitas Rodríguez;Modern Cuisine
Adrián Quetglas;An intimate, bistro-style restaurant with a welcoming feel in;1;Palma;Spain;39.5734906;2.6432285;Adrián Quetglas García;Modern Cuisine
Alameda;A charming restaurant run by the third generation of the;1;Hondarribia;Spain;43.3612194;-1.7925817;Gorka Txapartegi Lizaso;Modern Cuisine
Alejandro Serrano;A real gastronomic surprise! The chef at this restaurant, who;1;Miranda de Ebro;Spain;42.6863866;-2.9422715;Alejandro Serrano Delgado;Modern Cuisine
Alkimia;Alkimia boasts a striking design, with an avant-garde nod;1;Barcelona;Spain;41.3826841;2.1635878;Jordi Vilà Badia;Modern Cuisine
Ambivium;Located on the famous Pago de Carraovejas wine estate, where;1;Peñafiel;Spain;41.5946148;-4.0875496;Cristobal Muñoz Ortega;Modern Cuisine
Arbidel;A gastronomic jewel located in a quiet alleyway in the;1;Ribadesella;Spain;43.4611136;-5.0598138;Jaime Uz Díaz;Modern Cuisine
Atalaya;Located close to the marina, Atalaya is run by chefs;1;Alcossebre;Spain;40.2490542;0.2851265;Emanuel Carlucci;Modern Cuisine
Atempo;A haute-cuisine restaurant that has returned to Barcelona from;1;Barcelona;Spain;41.3910001;2.1522177;;Modern Cuisine
Auga e Sal;A restaurant in which the cuisine and service are of;1;Santiago de Compostela;Spain;42.8773206;-8.5430529;Áxel Smyth Taracido;Modern Cuisine
Ayalga;Part of the Villa Rosario hotel, which boasts a stunning;1;Ribadesella;Spain;43.4651241;-5.067508;;Modern Cuisine
Aürt;A restaurant with a surprising location in the lobby of;1;Barcelona;Spain;41.4089295;2.217281;Artur Martínez  García;Modern Cuisine
Baeza & Rufete;A restaurant that exudes a passion for cooking, plenty of;1;Alacant;Spain;38.368797;-0.433443;Joaquin Baeza Rufete;Modern Cuisine
Bagá;This unique restaurant, which takes its name from the flower;1;Jaén;Spain;37.7668005;-3.7861942;Pedro Sánchez Jaén;Modern Cuisine
Baluarte;A restaurant occupying an impressive location within an aristocratic building;1;Soria;Spain;41.7625609;-2.4656422;Óscar Javier García Marina;Modern Cuisine
Can Jubany;A unique restaurant occupying a delightful farmhouse. It has several;1;Calldetenes;Spain;41.929287;2.301967;Nandu Jubany;Modern Cuisine
Casa Gerardo;A hugely prestigious restaurant in the principality of Asturias. Beyond;1;Prendes;Spain;43.5554834;-5.7593121;Marcos Morán Suarez;Modern Cuisine
Casona del Judío;This restaurant partially occupies a large 19C colonial-style property;1;Santander;Spain;43.4686232;-3.8292585;Sergio Bastard;Modern Cuisine
Castell Peralada;This restaurant boasts a superb location within the walls of;1;Peralada;Spain;42.3078839;3.0114904;;Modern Cuisine
Chirón;Professionally run by two brothers who continue the restaurant’s;1;Valdemoro;Spain;40.191578;-3.6764858;Iván Muñoz Bargueño;Modern Cuisine
Clos Madrid;The Madrid outpost of Marcos Granda, the owner of the;1;Madrid;Spain;40.4465794;-3.6999179;Alberto Palomino Rojo;Modern Cuisine
Cocinandos;A restaurant full of surprising contrasts where the old façade;1;Leon;Spain;42.6019852;-5.5810161;Juanjo Pérez;Modern Cuisine
Corral de la Morería Gastronómico;A unique and historic restaurant with two distinct dining spaces;1;Madrid;Spain;40.4128471;-3.7140918;David García Pereda;Modern Cuisine
DINS Santi Taura;Experience the mature cooking of chef Santi Taura and his;1;Palma;Spain;39.565643;2.6529955;Santi Taura;Modern Cuisine
Dama Juana;Located in the centre of the city, this restaurant offers;1;Jaén;Spain;37.767224;-3.7854772;Juan Aceituno Sevilla;Modern Cuisine
Eirado;Eirado occupies a typical house in the old quarter, where;1;Pontevedra;Spain;42.4326366;-8.6434132;Iñaki Bretal;Modern Cuisine
El Bohío;Tradition and fine gastronomy combine perfectly in this restaurant famous;1;Illescas;Spain;40.1267656;-3.8462246;Pepe Rodríguez Rey;Modern Cuisine
El Doncel;The magic of modern gastronomy in an 18C mansion in;1;Sigüenza;Spain;41.0692522;-2.643727;Enrique Pérez Martínez;Modern Cuisine
El Invernadero;Chef Rodrigo de la Calle is back in the Spanish;1;Madrid;Spain;40.4446541;-3.6989277;Rodrigo De la Calle;Modern Cuisine
El Molino de Alcuneza;A restaurant with its own unmistakeable personality run by two;1;Sigüenza;Spain;41.1055995;-2.6044708;Samuel Moreno;Modern Cuisine
El Nuevo Molino;Housed in a delightful 18C water mill, this restaurant features;1;Puente Arce;Spain;43.4060901;-3.9481445;José Antonio González Gómez;Modern Cuisine
El Retiro;This restaurant has an attractive entrance hall and a rustic;1;Llanes;Spain;43.4123756;-4.7621095;Ricardo González Sotres;Modern Cuisine
El Serbal;This culinary reference in Santander complements its gastronomic experience with;1;Santander;Spain;43.4776869;-3.7881718;;Modern Cuisine
Emporium;Run by the fourth generation of the family with twins;1;Castelló d'Empúries;Spain;42.2558205;3.0760903;Joan y Marius Jordá i Giró;Modern Cuisine
En la Parra;This restaurant is run by a couple with lots of;1;Salamanca;Spain;40.9606615;-5.6642767;Rocio Parra Haro;Modern Cuisine
Estany Clar;In this attractive 14C farmhouse, choose between the pleasant dining;1;Cercs;Spain;42.11699;1.85401;Josep Xandri Company;Modern Cuisine
Fierro;Fierro is unique in every sense of the word! Its;1;Valencia;Spain;39.4625709;-0.3726653;Carito Lourenço;Modern Cuisine
Fogony;Taking its name from the unusual dry warm wind that;1;Sort;Spain;42.4159399;1.1320159;Zaraida Cotonat Ruiz;Modern Cuisine
Gaytán;A gastronomic space designed to cause a stir! The designer;1;Madrid;Spain;40.4493113;-3.6783632;Javier Aranda Revuelta;Modern Cuisine
Hofmann;The word “gastronomy” reflects the great passion of Mey Hofmann;1;Barcelona;Spain;41.3971709;2.1530609;Silvia Hofmann;Modern Cuisine
Hospedería El Batán;A restaurant with a rustic-regional feel occupying an old;1;Tramacastilla;Spain;40.42797;-1.5602059;María José Meda;Modern Cuisine
Kokotxa;Located in the quietest section of the old town, Kokotxa;1;Donostia / San Sebastián;Spain;43.3236003;-1.9870824;Daniel López Inza;Modern Cuisine
L'Aliança 1919 d'Anglès;A building dating from 1919 that has preserved a slice;1;Anglès;Spain;41.95616;2.6390996;Alex Carrera Alonso;Modern Cuisine
L'Antic Molí;A former flour mill in the middle of the country;1;Ulldecona;Spain;40.6096525;0.3378044;Vicent Guimerà Sales;Modern Cuisine
L'Ó;In the middle of the country but easy to find;1;Sant Fruitós de Bages;Spain;41.7448966;1.9003874;Ivan Margalef Sallés;Modern Cuisine
La Bicicleta;The unique location and retro-chic decor of this pleasant;1;Hoznayo;Spain;43.390118;-3.701983;Eduardo Quintana Gutierrez;Modern Cuisine
La Botica;A family - run restaurant and carvery (asador) occupying a rural;1;Matapozuelos;Spain;41.4143484;-4.7914841;Miguel Ángel de la Cruz García;Modern Cuisine
La Costa;A restaurant with several private rooms, enticing displays and a;1;El Ejido;Spain;36.7709659;-2.8276459;José Álvarez Moreno;Modern Cuisine
La Fonda Xesc;It is unusual to find this type of restaurant in;1;Gombrèn;Spain;42.24774;2.0907118;Francesc Rovira Canudas;Modern Cuisine
La Tasquería;A new-generation, reasonably priced tasca that works miracles through;1;Madrid;Spain;40.42235;-3.6738582;Javier Estévez Ballesteros;Modern Cuisine
Les Magnòlies;This 19C aristocratic house is named after the three mature;1;Arbúcies;Spain;41.8189509;2.5084947;Víctor Torres Muñoz;Modern Cuisine
Les Moles;This family - run business partly occupies an old farm that;1;Ulldecona;Spain;40.602104;0.427955;Jeroni Castell Vidal;Modern Cuisine
Lillas Pastia;An elegant and distinguished restaurant occupying the ground floor of;1;Huesca;Spain;42.13591;-0.4091598;Carmelo Bosque Allue;Modern Cuisine
Lluerna;A restaurant with a modern decor in which the kitchen;1;Santa Coloma de Gramenet;Spain;41.4554734;2.2065622;Víctor Quintillà Imbernon;Modern Cuisine
Los Guayres;This restaurant is situated inside the Hotel Cordial Mogán Playa;1;Puerto de Mogán;Spain;27.8225974;-15.7595468;Alexis Älvarez Fleitas;Modern Cuisine
LÚ Cocina y Alma;Visual impact is very much to the fore in this;1;Jerez de la Frontera;Spain;36.6876345;-6.1357554;Juan Luis Fernández Fernández;Modern Cuisine
Lúa;A restaurant with soul, personality and no little charm. In;1;Madrid;Spain;40.4328535;-3.6957039;Manuel Dominguez Carrete;Modern Cuisine
Malena;Occupying an old dairy, nowadays converted into a research centre;1;Gimenells;Spain;41.6563324;0.3896166;Josep Mª Castaño Piñol;Modern Cuisine
Mantúa;A restaurant with a minimalist feel offering modern cuisine based;1;Jerez de la Frontera;Spain;36.6874746;-6.1359243;Israel Ramos;Modern Cuisine
Marc Fosh;Occupies a 17th century seminar now revamped in an avant;1;Palma;Spain;39.5735982;2.6513729;Marc Fosh;Modern Cuisine
Massana;A serious, well - run restaurant that has been in business;1;Girona;Spain;41.98505;2.81958;Pere Massana Ràfols;Modern Cuisine
Nova;A restaurant with a minimalist feel run by two young;1;Ourense;Spain;42.33977;-7.8623301;Julio Sotomayor;Modern Cuisine
Nublo;Occupying a 16C aristocratic property in which the interior design;1;Haro;Spain;42.5777859;-2.8465048;;Modern Cuisine
Odiseo Gastronómico;Odiseo occupies an impressively unique building dedicated to the pure;1;Murcia;Spain;38.0244458;-1.1432888;Nazario Cano López;Modern Cuisine
Oria;Oria is spacious, modern and elegant, and expertly overseen by;1;Barcelona;Spain;41.3938241;2.1624525;Xabi Goikoetxea;Modern Cuisine
Pablo;Minimalism meets gastronomy at this family - run restaurant showcasing a;1;Leon;Spain;42.6004864;-5.5665652;Juan José Losada Chacón;Modern Cuisine
Retama;A gem of a restaurant situated in the exclusive La;1;Torrenueva;Spain;38.670718;-3.3219559;;Modern Cuisine
Retiro da Costiña;A combination of excellence and plenty of personality. This restaurant;1;Santa Comba;Spain;43.0334653;-8.8038837;Alberto Lareo;Modern Cuisine
Rodero;Creativity, imagination and passion are the buzzwords of this great;1;Pamplona;Spain;42.8160025;-1.6367286;Koldo Rodero;Modern Cuisine
Silabario;Silabario’s setting will come as a pleasant surprise, given;1;Vigo;Spain;42.2365448;-8.7220674;Alberto González Prelcic;Modern Cuisine
Solana;Located next to the Santuario de la Bien Aparecida, the;1;Ampuero;Spain;43.3263141;-3.4531514;Ignacio Solana Pérez;Modern Cuisine
Tresmacarrons;This family - run eatery has an obvious predilection for seasonal;1;El Masnou;Spain;41.4827541;2.3327657;Miquel Aldana Reche;Modern Cuisine
Trigo;A restaurant with a modern appearance just a few steps;1;Valladolid;Spain;41.6526058;-4.7244307;Victor Martin;Modern Cuisine
Trivio;Although located away from the town’s historic centre, this;1;Cuenca;Spain;40.0741657;-2.1376977;Jesús Segura García;Modern Cuisine
Venta Moncalvillo;This restaurant is run by the Echapresto brothers, who are;1;Daroca de Rioja;Spain;42.3715602;-2.5805894;Ignacio Echapresto García;Modern Cuisine
A'Barra;Both the decor, featuring a profusion of high - quality wood;1;Madrid;Spain;40.438683;-3.687633;Sergio Manzano;International
Arrels;If you were thinking of exploring the town’s Roman;1;Sagunt;Spain;39.6786129;-0.2781263;Vicky Sevilla Vazquez;Contemporary
As Garzas;This remote, chalet - style coastal property boasts a dining room;1;Barizo;Spain;43.3213756;-8.8719851;Fernando Agrasar Del Río;Galician
Auga;This restaurant is located at the heart of Gijón’s;1;Gijón;Spain;43.5465083;-5.6665859;Gonzalo Pañeda Díaz;Traditional Cuisine
Beat;The Cook Book hotel’s culinary showcase bases its cuisine;1;Calp;Spain;38.6474226;0.060922;José Manuel Miguel Rodríguez;Mediterranean Cuisine
Boroa;Boroa occupies a charming Basque farmhouse in the middle of;1;Amorebieta - Etxano;Spain;43.2352979;-2.7598523;Vitalie Nofit;Traditional Cuisine
Béns d'Avall;Located in the heart of the Tramontana mountains, this restaurant;1;Sóller;Spain;39.7766578;2.6665427;Benet Vicens Mayol;Regional Cuisine
Can Bosch;Tradition and innovation go hand in hand at this family;1;Cambrils;Spain;41.0670276;1.0590381;Joan Bosch;Traditional Cuisine
Casa Marcelo;This attractive gastro - bar is located just a few metres;1;Santiago de Compostela;Spain;42.880834;-8.5466466;Marcelo Tejedor;Fusion
Coto de Quevedo;Located in a rural setting and part of the hotel;1;Torre de Juan Abad;Spain;38.5799538;-3.0491664;José Antonio Medina Rubio;Traditional Cuisine
Dos Palillos;"A highly original dining option both for its unique ""show";1;Barcelona;Spain;41.3833692;2.1686733;Albert Raurich;Fusion
El Ermitaño;This restaurant, occupying an aristocratic country house with its very;1;Benavente;Spain;42.00712;-5.65799;Óscar Manuel Pérez Alonso;Traditional Cuisine
El Lago;El Lago boasts a stunning location on a relaxing golf;1;Marbella;Spain;36.5062792;-4.7797405;Fernando Villasclaras Arce;Contemporary
Elkano;Professionally run with excellent maintenance. It has a small waiting;1;Getaria;Spain;43.3030043;-2.2049087;Pablo Vicari;Seafood
Els Casals;Els Casals occupies a farmhouse on a working estate that;1;Sagàs;Spain;42.0325482;1.9605884;Oriol Rovira Prat;Catalan
Els Tinars;A restaurant with a long family tradition that dates back;1;Llagostera;Spain;41.8274496;2.9533814;Marc Gascons Díaz;Traditional Cuisine
Etxebarri;Savour fish, seafood and meat cooked to perfection in this;1;Axpe;Spain;43.1143511;-2.5974397;Bittor Arginzoniz;Traditional Cuisine
Europa;The Europa is synonymous with the Idoate siblings who have;1;Pamplona;Spain;42.8161985;-1.6418103;Pilar Idoate;Contemporary
Garena;Garena occupies a delightful “baserri” (traditional country house) in an;1;Dima;Spain;43.1295799;-2.7659276;Julen Baz;Contemporary
Gofio;A superb homage to the cuisine of the Canary Islands;1;Madrid;Spain;40.4138512;-3.6982452;Safe Cruz;Regional Cuisine
