nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Hostellerie de la Pointe St-Mathieu;In a setting full of contrasts (old stonework, monumental fireplace;1;Plougonvelin;France;48.3309222;-4.7706307;Nolwenn Corre;Modern Cuisine
…tude;Inspired by his meetings with small-scale producers located within;1;Paris;France;48.86591;2.29091;Keisuke Yamagishi;Modern Cuisine
Restaurant de Tourrel;On the ground floor of the lovely HÙtel de Tourrel;1;Saint-RÈmy-de-Provence;France;43.7891048;4.8307716;;Modern Cuisine
‘ Flaveurs;Exposed stonework, beams and a fireplace: an authentic little 15C;1;Douvaine;France;46.3010727;6.3136031;JÈrÙme Mamet;Modern Cuisine
Roza;Jean-FranÁois Pantaleon, a chef from the Pays de la;1;Nantes;France;47.21321;-1.56527;Jean-FranÁois Pantaleon;Modern Cuisine
Accents Table Bourse;This place close to the Bourse, run by a Japanese;1;Paris;France;48.8699134;2.3404253;Romain Mahi;Modern Cuisine
SEPT;This traditional Toulouse building, colourful and inviting, its fine faÁade;1;Toulouse;France;43.60878;1.44152;Guillaume Momboisse;Modern Cuisine
Yoshinori;Yoshinori MoriÈ's latest born is already sparkling in the;1;Paris;France;48.8528439;2.3377712;Yoshinori MoriÈ;Modern Cuisine
Alliance;Alliance brings together two alumni of the restaurant AgapÈ Substance;1;Paris;France;48.8500098;2.3532787;Toshitaka Omiya;Modern Cuisine
AlchÈmille;Chef JÈrÙme Jaegle, from Alsace, has an impressive CV ñ having;1;Kaysersberg;France;48.148764;7.2497298;JÈrÙme Jaegle;Modern Cuisine
Haut Bonheur de la Table;This mini - restaurant (barely six tables! ) located on the village;1;Cassel;France;50.7999474;2.4857285;EugËne Hobraiche;Modern Cuisine
AgapÈ;Soft hues, a sculpture by Nathalie Decoster, and paintings by;1;Paris;France;48.885054;2.3070328;BenoÓt Dumas;Modern Cuisine
Abri;Following in the footsteps of the Japanese chefs who set;1;Paris;France;48.877819;2.3492225;Katsuaki Okiyama;Modern Cuisine
Villa Salone;After seven years at Le Roc Alto in Saint-VÈran;1;Salon-de-Provence;France;43.64144;5.0986066;Alexandre LechÍne;Modern Cuisine
Choko Ona;What a delight to see this village inn, closed for;1;Espelette;France;43.3416;-1.4447745;ClÈment Guillemot;Modern Cuisine
En Pleine Nature;There is no menu here: young chef Sylvain Joffre allows;1;Quint-Fonsegrives;France;43.5853642;1.5295482;Sylvain Joffre;Modern Cuisine
Chez MichËle;Once a village cafÈ, then a friendly inn (revamped from;1;Languimberg;France;48.7459594;6.8589293;Bruno PoirÈ;Modern Cuisine
Castel Marie-Louise;In this stylish early-20C manor, diners can gaze out;1;La Baule;France;47.2811387;-2.4078932;Eric Mignard;Modern Cuisine
Entre Vigne et Garrigue;In this authentic setting ñ an isolated ProvenÁal farmhouse ñ savour delicious;1;Pujaut;France;43.98619;4.77475;Serge Chenet;Modern Cuisine
Terre-Mer au Domaine de Kerdrain;Anthony Jehanno has a new house and a new interior;1;Auray;France;47.6677051;-2.9893083;Anthony JÈhanno;Modern Cuisine
SolÈna;The food is refreshingly pared down and creative (no more;1;Bordeaux;France;44.8405363;-0.5903561;Victor Ostronzec;Modern Cuisine
Sola;Very close to the quaysides overlooking Notre Dame and yet;1;Paris;France;48.8515799;2.3483585;Kosuke Nabeta;Modern Cuisine
Buerehiesel;An exquisite restaurant housed in a beautiful half - timbered 17C;1;Strasbourg;France;48.59115;7.7753396;Eric Westermann;Modern Cuisine
BrikÈtÈnia;In this white residence dating from the 1930s, father and;1;GuÈthary;France;43.41952;-1.6059286;David Ibarboure;Modern Cuisine
Skab;Just behind the arenas and opposite the RomanitÈ Museum, this;1;NÓmes;France;43.833187;4.35921;Damien Sanchez;Modern Cuisine
Faventia;(Restaurant closed temporarily in 2021 due to the pandemic;1;Tourrettes;France;43.590664;6.7319345;Christophe Schmitt;Modern Cuisine
Flaveurs;A refined, elegant decor provides the setting for this fine;1;Valence;France;44.9326634;4.8909199;Baptiste Poinot;Modern Cuisine
Signature;The ebullient Coline Faulquier, formerly of La Pergola, proposes half;1;Marseille;France;43.2764287;5.3944545;Coline Faulquier;Modern Cuisine
Tomy & Co;This establishment bears the hallmark of the unabashed talent of;1;Paris;France;48.8605434;2.3095202;Tomy Gousset;Modern Cuisine
Ch‚teau Blanchard;This fine 1920s bourgeois residence calls to mind the architecture;1;Chazelles-sur-Lyon;France;45.63602;4.38536;Sylvain Roux;Modern Cuisine
Dan B. - La Table de Ventabren;Doubtless one of the most elegant restaurants of the region;1;Ventabren;France;43.53894;5.29218;Dan Bessoudo;Modern Cuisine
CÙtÈ Cuisine;The couple at the helm of the HÙtel Lann Roz;1;Carnac;France;47.5797015;-3.0786985;StÈphane Cosnier;Modern Cuisine
Cyril Attrazic;An elegant, contemporary - style restaurant run by an inspired chef;1;Aumont-Aubrac;France;44.717116;3.2865534;Cyril Attrazic;Modern Cuisine
Comice;A Canadian couple had the excellent idea to open their;1;Paris;France;48.8497;2.27609;Noam Gedalof;Modern Cuisine
StÈphane TourniÈ - Les Jardins de l'OpÈra;In an entirely revamped room (parquet, wooden tables, wine cellar;1;Toulouse;France;43.60391;1.44401;StÈphane TourniÈ;Modern Cuisine
Colette;Colette fell in love with Saint-Tropez and bought a;1;Saint-Tropez;France;43.26579;6.65567;Philippe Colinet;Modern Cuisine
Clovis;In this bistro in the heart of a medieval village;1;Tourrettes-sur-Loup;France;43.7154;7.05873;Julien Bousseau;Modern Cuisine
Ch‚teau du Mont Joly;An 18C manor house that fully lives up to its;1;Sampans;France;47.12314;5.45684;Romuald Fassenet;Modern Cuisine
Duende;Duende! Come and see how the bullfighter and the flamenco;1;NÓmes;France;43.8388191;4.3527079;Nicolas Fontaine;Modern Cuisine
Ch‚teau de Vault de Lugny;A majestic setting boasting grounds complete with a hundred-year;1;Vault-de-Lugny;France;47.4956359;3.8548891;Franco Bowanee;Modern Cuisine
Ch‚teau de Sully;You will remain close to nature in this restaurant in;1;Bayeux;France;49.2993518;-0.7316203;Nicolas Fages;Modern Cuisine
Ch‚teau de Pray;A classic ch‚teau setting for cuisine with a dash of;1;Amboise;France;47.424971;1.0160758;Arnaud Philippon;Modern Cuisine
Ch‚teau de Mazan;Christophe Schuffeneckerís talent has been given a free rein;1;Mazan;France;44.0561349;5.1271665;Christophe Schuffenecker;Modern Cuisine
ERH;The initials E, R and H stand for water, rice;1;Paris;France;48.8644218;2.3494971;Keita Kitamura;Modern Cuisine
ES;A restaurant run by Takayuki Honjo, a young Japanese chef;1;Paris;France;48.856449;2.3211774;Takayuki Honjo;Modern Cuisine
Ch‚teau de Massillan;This beautiful castle stands in extensive grounds. The food aims;1;Uchaux;France;44.23381;4.79443;Christophe Chiavola;Modern Cuisine
Ch‚teau de Courban;Since 2015, Japanese chef Takashi Kinoshita has been officiating in;1;Courban;France;47.9194802;4.7375618;Takashi Kinoshita;Modern Cuisine
Ed.Em;Ed.Em is a contraction of …douard and …milie. He;1;Chassagne-Montrachet;France;46.9384965;4.7307466;…douard Mignot;Modern Cuisine
Table - Bruno Verjus;Bruno Verjus talks about his supplier partners with a twinkle;1;Paris;France;48.8486151;2.3759654;Bruno Verjus;Modern Cuisine
Villa de l'…tang Blanc;This restaurant offers the joys of the countryside and an;1;Seignosse;France;43.7016289;-1.3616463;David Sulpice;Modern Cuisine
Frenchie;Chef GrÈgory Marchand learned the trade at several major restaurants;1;Paris;France;48.867722;2.3478539;GrÈgory Marchand;Modern Cuisine
TOUR D'ARGENT;This institution dating back to 1582 continues its velvet revolution;1;Paris;France;48.8498353;2.3549236;Yannick Franques;Modern Cuisine
Gaya par Pierre Gagnaire;In the former premises of La Ferme Saint-Simon (an;1;Paris;France;48.8564337;2.324087;Pierre Gagnaire;Modern Cuisine
Auberge de la Mine;This little corner of Normandy prospered after the discovery of;1;La FerriËre-aux-…tangs;France;48.6471975;-0.5222974;Hubert Nobis;Modern Cuisine
Auberge de la Brie;The attractions of this charming Brie house, Michelin-starred since;1;Couilly-Pont-aux-Dames;France;48.885819;2.8561362;Alain Pavard;Modern Cuisine
Val d'Auge;Val d'Auge welcomes you with open arms: the chef;1;Bondues;France;50.7003027;3.0944903;Christophe Hagnerelle;Modern Cuisine
Auberge de l'Abbaye;"A modern inn with intimate little alcoves; a single set";1;Ambronay;France;46.0073829;5.3606423;Ivan Lavaux;Modern Cuisine
Auberge de Montfleury;The chef, a true enthusiast, serves very beautiful dishes in;1;Villeneuve-de-Berg;France;44.5636155;4.4711772;Richard Rocle;Modern Cuisine
Auberge au Búuf;You can't help but fall under the spell of;1;Sessenheim;France;48.7993778;7.9858523;Yannick Germain;Modern Cuisine
Auberge St-Laurent;This elegant, authentic 18C coaching inn is a local institution;1;Sierentz;France;47.6540637;7.4539991;Laurent Arbeit;Modern Cuisine
Auberge Pom'Poire;A great place tucked away among the pear and apple;1;Azay-le-Rideau;France;47.2830529;0.4450558;Bastien Gillet;Modern Cuisine
Auberge Frankenbourg;This inn was founded at the start of the 20C;1;La Vancelle;France;48.2835117;7.3025827;SÈbastien Buecher;Modern Cuisine
Girardin - Gastronomique;Built in the 17C on the vestiges of Colmar's;1;Colmar;France;48.0786834;7.3554652;Eric Girardin;Modern Cuisine
Au Souper Fin;The name of the restaurant doesn't lie, with the;1;Frichemesnil;France;49.6225595;1.1393488;Eric Buisset;Modern Cuisine
Vieux Pont;An old stone bridge dating from the 15C connects this;1;Belcastel;France;44.3881;2.33588;Nicole Fagegaltier;Modern Cuisine
Au Gourmet;The new owner-chef, formerly of Strasbourgís Crocodile, has;1;Drusenheim;France;48.751779;7.9475461;Ludovic Kientz;Modern Cuisine
Au 14 FÈvrier;In the heart of this romantically named town, this restaurant;1;Saint-Valentin;France;46.9516902;1.8650344;Iku Negami;Modern Cuisine
Auberge de la Tour;A charming stone building dating from the 17C with a;1;MarcolËs;France;44.7814806;2.3518849;Renaud Darmanin;Modern Cuisine
Auberge des Templiers;Some things never go out of fashionÖ In a timeless;1;Boismorand;France;47.80058;2.7394904;Martin Simonart;Modern Cuisine
Transparence - La Table de Patrick FrÈchin;Transparence is more than just a name: here you can;1;Nancy;France;48.6930152;6.1815009;Patrick FrÈchin;Modern Cuisine
Trente-Trois;"Say ""33"" to access this magnificent Belle …poque-style lounge";1;Paris;France;48.8653078;2.3043999;SÈbastien Sanjou;Modern Cuisine
FrÈdÈric Doucet;Having taken over the family restaurant a few years ago;1;Charolles;France;46.4334903;4.2751453;FrÈdÈric Doucet;Modern Cuisine
FrÈdÈric Molina au Moulin de LÈrÈ;Deep in the Brevon valley, this former 17C mill, built;1;Vailly;France;46.30015;6.53959;FrÈdÈric Molina;Modern Cuisine
FrÈdÈric Simonin;This restaurant near the smart Place des Ternes has been;1;Paris;France;48.8799546;2.2943549;FrÈdÈric Simonin;Modern Cuisine
G.a. au Manoir de RÈtival;The Manoir provides a lavish setting for this ëgastro table;1;Caudebec-en-Caux;France;49.5250364;0.7330455;David Goerne;Modern Cuisine
Azimut;A pleasant and fairly priced restaurant, serving contemporary fare. Fine;1;Courchevel;France;45.43329;6.62345;FranÁois Moureaux;Modern Cuisine
Avel Vor;"An Avel Vor (""sea breeze"" in Breton) blows through this";1;Port-Louis;France;47.7061536;-3.3474837;Patrice Gahinet;Modern Cuisine
Aux Terrasses;A charming place to stop for a meal! Enjoy subtle;1;Tournus;France;46.5587965;4.9145183;Jean-Michel Carrette;Modern Cuisine
BaumaniËre 1850;Downhill skiing could serve as a metaphor for the food;1;Courchevel;France;45.4102934;6.6380783;Thomas Prod'homme;Modern Cuisine
Auguste;Intimate atmosphere, mirrors, white walls and pretty armchairs... Auguste is;1;Paris;France;48.8561689;2.317003;GaÎl Orieux;Modern Cuisine
U Santa Marina;The view of the Gulf of Santa Giulia is superb;1;Porto-Vecchio;France;41.5309666;9.2803115;;Modern Cuisine
Auberge ‡ la Bonne IdÈe;SÈbastien Tantot is flourishing in this scenic inn (bare stone;1;Saint-Jean-aux-Bois;France;49.3487591;2.9054636;SÈbastien Tantot;Modern Cuisine
Septime;A hotchpotch of good ideas, freshness and ease, passion and;1;Paris;France;48.8536287;2.3806905;Bertrand GrÈbaut;Modern Cuisine
Auberge du Pont d'AcignÈ;Now this is what you call masterful and inventive regional;1;Noyal-sur-Vilaine;France;48.1305627;-1.5346294;Sylvain Guillemot;Modern Cuisine
Auberge du Pont;Temporarily closed following a fire, Rodolphe Regnauld is determined to;1;Pont-du-Ch‚teau;France;45.79738;3.2584394;Rodolphe Regnauld;Modern Cuisine
Auberge du Cep;AurÈlien Merot embodies the alliance of fine and generous cooking;1;Fleurie;France;46.1922138;4.6970687;AurÈlien Merot;Modern Cuisine
Auberge du Cellier;Typical of the region, this charming house is the setting;1;Montner;France;42.7490993;2.6785143;Pierre-Louis Marin;Modern Cuisine
Automne;Nobuyuki Akishige is a Japanese chef with an impeccable CV;1;Paris;France;48.85588;2.3816;Nobuyuki Akishige;Modern Cuisine
Cibo;Angelo Ferrigno, former chef of the Maison des Cariatides, is;1;Dijon;France;47.3219201;5.0455563;Angelo Ferrigno;Modern Cuisine
Le Champ des Lunes;This scenic regional bastide, set in a park of hundred;1;Lauris;France;43.762672;5.301734;Michel Marini;Modern Cuisine
Restaurant Pierre Grein;Venture into the business area to try this great place;1;Manosque;France;43.8316661;5.7991959;Pierre Grein;Modern Cuisine
La Palmeraie - Ch‚teau de Valmer;Poised between the sea, vineyards and orchards, this hotel-restaurant;1;La Croix-Valmer;France;43.19189;6.588246;;Modern Cuisine
Le M;Plenty of originality in the design of the dishes and;1;Brest;France;48.4043118;-4.4908186;Philippe Le Bigot;Modern Cuisine
La Nouvelle Auberge;This New Auberge is elegant and endearing at the same;1;Wihr-au-Val;France;48.0461584;7.2079735;Bernard Leray;Modern Cuisine
La MËre Germaine;En route for the French Riviera, the movie stars of;1;Ch‚teauneuf-du-Pape;France;44.0557551;4.8315131;;Modern Cuisine
Maximilien;The decor of this large hillside home bordered by vineyards;1;Zellenberg;France;48.1696477;7.3189306;Jean-Michel Eblin;Modern Cuisine
Maximin Hellio;Located in the very heart of the seaside resort of;1;Deauville;France;49.3592817;0.0770849;Maximin Hellio;Modern Cuisine
La Mirande;The warmth of the sun, the shimmer of colours, the;1;Avignon;France;43.9501365;4.8076612;Florent Pietravalle;Modern Cuisine
La Meynardie;Nestled deep in the Dordogne, this restaurant isnít easy;1;Salignac-Eyvigues;France;44.9916513;1.3056798;Adrien Soro;Modern Cuisine
La Marine;With its panoramic view of the sea and the port;1;Barneville-Carteret;France;49.37736;-1.7861;;Modern Cuisine
La Marande;ëMaranderí in the local patois, means to go and;1;Montbellet;France;46.4644829;4.872302;Philippe Michel;Modern Cuisine
Hostellerie la Montagne;This restaurant is in the peaceful village where Charles de;1;Colombey-les-Deux-…glises;France;48.2227026;4.8877167;Jean-Baptiste Natali;Modern Cuisine
MickaÎl FÈval;Having worked with several great chefs (Antoine Westermann, Bernard Loiseau;1;Aix-en-Provence;France;43.5277941;5.4513227;MickaÎl FÈval;Modern Cuisine
La Madeleine;"Patrick Gauthier, a local man, is a ""cook first and";1;Sens;France;48.19589;3.27418;Patrick Gauthier;Modern Cuisine
Le BelvÈdËre;A stone inn overlooking a grandiose natural amphitheatre (the ëTrou;1;Bozouls;France;44.47275;2.71992;Guillaume Viala;Modern Cuisine
La Table Breizh CafÈ;When Brittany meets Japan... Upstairs from a crÍperie, with which;1;Cancale;France;48.6708737;-1.8517181;Fumio Kudaka;Modern Cuisine
La Table - HÙtel Clarance;This establishment, one of the most prestigious in Lille, has;1;Lille;France;50.638729;3.0571817;Thibaut Gamba;Modern Cuisine
Maison Kieny;This welcoming posthouse (1850) not far from Mulhouse has been;1;Riedisheim;France;47.749585;7.3682191;;Modern Cuisine
Le Mas Bottero;Happy to have returned to the South of France (he;1;Saint-Cannat;France;43.6173;5.3114;Nicolas Bottero;Modern Cuisine
La Source;Fine and delicate cuisine, created by a young chef as;1;Saint-Galmier;France;45.588937;4.3105689;Antoine Bergeron;Modern Cuisine
La Promenade;A father and son team work in the kitchens of;1;Le Petit-Pressigny;France;46.920786;0.9188379;Jacky Dallais;Modern Cuisine
Maison Tiegezh;"Tiegezh means ""family"" in Breton, and that says it all";1;Guer;France;47.9056281;-2.1235452;Baptiste Denieul;Modern Cuisine
La Signoria;Imagine a splendid 18C manor house, nestled in a pine;1;Calvi;France;42.536832;8.7846305;;Modern Cuisine
La ScËne ThÈlËme;An unusual restaurant, where theatre and gastronomy come together. On;1;Paris;France;48.8764542;2.2949918;Yoshitaka Takayanagi;Modern Cuisine
Le Marcq;After refining his talent in several restaurants of the north;1;Marcq-en-Barúul;France;50.6624168;3.0976061;Abdelkader Belfatmi;Modern Cuisine
Le Manoir du Lys;Stone, light wood panelling and a pleasant terrace make for;1;Bagnoles-de-l'Orne;France;48.561985;-0.4448214;Franck Quinton;Modern Cuisine
La RÈserve Rimbaud;Intelligent compositions centred on Languedoc-Roussillon produce, subtle interplays of;1;Montpellier;France;43.6171176;3.8930311;Charles FontËs;Modern Cuisine
La Rotonde des TrÈsoms;The huge glass windows of La Rotonde make this a;1;Annecy;France;45.8899488;6.1356717;Eric Prowalski;Modern Cuisine
La Rotonde;In this pleasantly leafy area on the outskirts of town;1;CharbonniËres-les-Bains;France;45.7874092;4.7319215;Jean-FranÁois Malle;Modern Cuisine
La Robe;At the stove of this old house is a young;1;Montaigu;France;46.97566;-1.31311;Xavier Giraudet;Modern Cuisine
La Renaissance;This elegant and intimate place is indisputably the best restaurant;1;Argentan;France;48.7391758;-0.0285254;Arnaud Viel;Modern Cuisine
Marcore;After regaling Pigalle with their Bouillon, Marc Favier and AurÈlie;1;Paris;France;48.8700298;2.3411149;Marc Favier;Modern Cuisine
Le Manoir de la RÈgate;On the outskirts of Nantes, a chic and trendy decor;1;Nantes;France;47.2936105;-1.5263375;Mathieu PÈrou;Modern Cuisine
La SommeliËre;A sommelier owner, a relentlessly rigorous Japanese chef and a;1;Lyon;France;45.759793;4.8261445;Takafumi Kikuchi;Modern Cuisine
Le MillÈnaire;Not far from Place Royale, the MillÈnaire has become the;1;Reims;France;49.2561358;4.0341286;HervÈ Raphanel;Modern Cuisine
La LiÈgeoise;Located as it is high up on the embankment, this;1;Wimereux;France;50.76779;1.60709;Benjamin Delpierre;Modern Cuisine
La Licorne Royale;Quality ingredients, careful technique, balanced and subtle marriages of flavours;1;Lyons-la-ForÍt;France;49.3985891;1.4766068;Christophe Poirier;Modern Cuisine
Le Haut-Allier;In this rugged landscape, the contrast with the refined, elegant;1;Alleyras;France;44.9183;3.67271;Philippe Brun;Modern Cuisine
Nakatani;With a keen sense of seasoning, technique and the aesthetics;1;Paris;France;48.8482237;2.3196445;Shinsuke Nakatani;Modern Cuisine
La Balette;All the flavours of the Catalan region come together in;1;Collioure;France;42.5244835;3.0890189;Laurent Lemal;Modern Cuisine
Nature;Chef Nicolas Gautier, previously at La Laiterie, in Lambersart, opened;1;ArmentiËres;France;50.686583;2.8835219;Nicolas Gautier;Modern Cuisine
Le Hittau;This converted sheepfold with exposed timberwork and a classical interior;1;Saint-Vincent-de-Tyrosse;France;43.6616803;-1.2963393;Yannick Duc;Modern Cuisine
Neige d'…tÈ;The name (meaning ëSummer Snowí) is poetically Japanese, and that;1;Paris;France;48.845352;2.2991171;Hideki Nishi;Modern Cuisine
Nicolas Carro - HÙtel de Carantec;Born in Saint Brieuc, Nicolas Carro has taken over the;1;Carantec;France;48.6706639;-3.9127356;Nicolas Carro;Modern Cuisine
L'…veil des Sens;Precise timing and seasoning, skilful creativity and quality produce are;1;Mayenne;France;48.3060431;-0.6084258;Nicolas Nobis;Modern Cuisine
L'…tang du Moulin;Like the echo of an unspoilt environment, the terroir permeates;1;BonnÈtage;France;47.1975196;6.7218159;Jacques Barnachon;Modern Cuisine
Le Grand Cap;At the end of the path to the lighthouse, this;1;Leucate;France;42.9116856;3.0574165;Erwan Houssin;Modern Cuisine
Le Georges;Le Grand Monarque, which houses Le Georges, has stood the;1;Chartres;France;48.4440945;1.4833258;Thomas Parnaud;Modern Cuisine
L'…mulsion;The decor is a mix of the exposed stonework of;1;Saint-Alban-de-Roche;France;45.598532;5.2312885;Romain Hubert;Modern Cuisine
Le Brittany;This elegant yachtsman boasts a huge stone fireplace and vaulted;1;Roscoff;France;48.7245609;-3.9718816;LoÔc Le Bail;Modern Cuisine
La Chapelle - Ch‚teau Saint-Jean;After a contemporary makeover, this former chapel is now a;1;MontluÁon;France;46.3233297;2.6049801;Olivier Valade;Modern Cuisine
Le Jardin Secret;Youthful chef Gilles Leininger, former finalist of the Bocuse d;1;La Wantzenau;France;48.6647434;7.8251983;Gilles Leininger;Modern Cuisine
La Huchette;The inn, which dates from the 1950ís, has been;1;Replonges;France;46.2987913;4.8826914;Didier Goiffon;Modern Cuisine
La Grande Cascade;A charming pavilion (1850) just a stoneís throw from;1;Paris;France;48.862778;2.2404327;FrÈdÈric Robert;Modern Cuisine
La GourmandiËre - La Table d'Olivier;A temple of good food! A converted 19C farmhouse on;1;Vannes;France;47.6701845;-2.7428099;Olivier Samson;Modern Cuisine
La GouesniËre - Maison Tirel-GuÈrin;This regional institution serves not only the classics ñ shellfish, crustaceans;1;La GouesniËre;France;48.6150771;-1.9054771;Jonathan BigarÈ;Modern Cuisine
Le KaÔku;In the centre of the resort, it is a pleasure;1;Saint-Jean-de-Luz;France;43.3887002;-1.6644341;Nicolas Borombo;Modern Cuisine
La Flibuste;"""You're not going to recognise La Flibuste, so";1;Villeneuve-Loubet;France;43.6346532;7.1367775;;Modern Cuisine
Le Jules Verne;Three-star chef FrÈdÈric Anton now presides over the destiny;1;Paris;France;48.858232;2.2945324;FrÈdÈric Anton;Modern Cuisine
La Chapelle Saint-Martin;In this refined and luxurious little ch‚teau, the chef and;1;Saint-Martin-du-Fault;France;45.8923765;1.1789789;Gilles Dudognon;Modern Cuisine
MoSuke;Former Top Chef candidate, Mory Sako is now showcasing his;1;Paris;France;48.8364014;2.3225579;Mory Sacko;Modern Cuisine
Le Bon Accueil;This aptly named hotel - restaurant is typical of the region;1;Malbuisson;France;46.7971381;6.3031572;Marc Faivre;Modern Cuisine
Mon Plaisir;Located at the entrance to the village, this welcoming country;1;Chamesol;France;47.3466011;6.8272117;Christian Pilloud;Modern Cuisine
Le Jardin de Berne;A vineyard, a five-star hotel with spa, a Michelin;1;Lorgues;France;43.5074444;6.3570383;Louis Rameau;Modern Cuisine
Moulin de Rosmadec;This enchanting Mill flanked by a flower-decked riverside terrace;1;Pont-Aven;France;47.8549886;-3.7479562;SÈbastien Martinez;Modern Cuisine
La Dune du Ch‚teau de Sable;Chef Anthony Hardy is at the helm of this sandcastle;1;Porspoder;France;48.5167139;-4.7628871;Anthony Hardy;Modern Cuisine
La Table d'HÙtes - La RÙtisserie du Chambertin;Thomas Collomb runs a remarkable Table díHÙtes here in;1;Gevrey-Chambertin;France;47.223991;4.9696166;Thomas Collomb;Modern Cuisine
Le SÈrac;No danger that this particular serac will give way beneath;1;Saint-Gervais-les-Bains;France;45.8919526;6.711864;Olivier Bardoux;Modern Cuisine
Le Verbois;In the Guibet family, the reins of this former hunting;1;Chantilly;France;49.2216723;2.4667838;Guillaume Guibet;Modern Cuisine
Le Vieux Logis;Selecting the best produce and judiciously making the most of;1;TrÈmolat;France;44.8755922;0.8303765;Vincent Arnould;Modern Cuisine
Le Village;This pretty inn is in a picturesque alleyway in Marly;1;Marly-le-Roi;France;48.8672449;2.0941041;Tomohiro Uido;Modern Cuisine
Le Vivier;Overlooking the green banks of the River Sorgue, the terrace;1;L'Isle-sur-la-Sorgue;France;43.9257707;5.0633622;Romain Gandolphe;Modern Cuisine
Leclere;Talented young chef Guillaume Leclere (who, most notably, worked for;1;Montpellier;France;43.60943;3.87402;Guillaume Leclere;Modern Cuisine
Le Patio;Asparagus from the Landes, Pauillac lamb, oysters from Arcachon, etc;1;Arcachon;France;44.6568414;-1.1480031;Thierry Renou;Modern Cuisine
Les Bories;(Restaurant closed temporarily in 2021 due to the pandemic;1;Gordes;France;43.9221844;5.1933126;GrÈgory Mirer;Modern Cuisine
Le Panoramique - Domaine de la Corniche;Open to visitors and guests alike, the contemporary restaurant boasts;1;Rolleboise;France;49.0237202;1.6099414;Gaetan Perulli;Modern Cuisine
Les Climats;Mosaic floors, brass light fittings, vert d'Estours marbles: the;1;Paris;France;48.8588491;2.3284882;Emmanuel Kouri;Modern Cuisine
Les Ducs de Lorraine;This restaurant is as lovely as any …pinal print! It;1;Epinal;France;48.1682428;6.4495774;StÈphane Ringer;Modern Cuisine
Les Explorateurs - HÙtel Pashmina;In the heart of the sublime Pashmina Hotel, designed to;1;Val-Thorens;France;45.2957656;6.5862441;Josselin Jeanblanc;Modern Cuisine
Les Foudres;The Chais Monnet restaurant opens onto a room which used;1;Cognac;France;45.6901292;-0.3319909;Marc-Antoine Lepage;Modern Cuisine
Les Fresques - Ch‚teau des Vigiers;This gourmet restaurant is classic, intimate and elegant. It prides;1;Monestier;France;44.791468;0.2874804;Didier Casaguana;Modern Cuisine
