nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Spring Moon;The room, spread over two levels, evokes old-Shanghai circa;1;Hong Kong;Hong Kong;22.294943;114.17182;Yuk Ming LAM;Cantonese
Summer Palace;There’s a timeless, exotic feel to this room whose;1;Hong Kong;Hong Kong;22.2770061;114.1644721;Yu King LEUNG;Cantonese
Sushi Saito;Supervised and managed by famed Chef Takashi Saito, the team;1;Hong Kong;Hong Kong;22.286467;114.15677;Masashi KUBOTA;Sushi
Takumi by Daisuke Mori;Named after its executive chef from Japan, this restaurant features;1;Hong Kong;Hong Kong;22.2766457;114.1772288;Daisuke MORI;Innovative
The Araki;Helmed by Mitsuhiro Araki himself, The Araki is the second;1;Hong Kong;Hong Kong;22.2957587;114.1697935;Mitsuhiro ARAKI;Sushi
Tosca di Angelo;The Sicilian chef champions dishes that may look deceptively unfussy;1;Hong Kong;Hong Kong;22.3032095;114.1599308;Angelo AGLIANÓ;Italian
Vea;An impressive counter and open kitchen dominate the room and;1;Hong Kong;Hong Kong;22.2850013;114.1529424;Vicky CHENG;Innovative
Yardbird;Yardbird moved here in 2017 and since then, it is;1;Hong Kong;Hong Kong;22.2869992;114.1492298;Matt ABERGEL;Yakitori
Yat Tung Heen;The dining room boasts dark wood panels and moody lighting;1;Hong Kong;Hong Kong;22.3080802;114.1717998;Tung TAM;Cantonese
Zest by Konishi;With its name that embodies freshness and seasonality, this two;1;Hong Kong;Hong Kong;22.2806256;114.1567709;Mitsuru KONISHI;French Contemporary
Zhejiang Heen;The oversized Xihu picture on its wall is hard to;1;Hong Kong;Hong Kong;22.2787;114.17763;Kau Long POON;Zhejiang
Zuicho;The head chef worked in some revered establishments in Tokyo;1;Hong Kong;Hong Kong;22.2850591;114.1521406;Fumio SUZUKI;Japanese
Épure;Have a drink on the terrace of this professionally run;1;Hong Kong;Hong Kong;22.2960349;114.1683295;Nicolas BOUTIN;French Contemporary
L'ATELIER de Joël Robuchon;If you want to feel part of the action sit;3;Hong Kong;Hong Kong;22.281199;114.15816;;French Contemporary
Aaharn;Bright yellow walls and modern art may not say much;1;Hong Kong;Hong Kong;22.2816498;114.1538558;;Thai
Belon;Belon moved to this spot in 2021, with a room;1;Hong Kong;Hong Kong;22.2830193;114.1525511;;French
Chaat;‘Chaat’ means ‘to lick’ in Hindi, as the food;1;Hong Kong;Hong Kong;22.2947649;114.1757148;;Indian
Duddell's;Duddell’s is as much about art as it is;1;Hong Kong;Hong Kong;22.2801227;114.1572052;;Cantonese
Fook Lam Moon (Wan Chai);With 70+ years of glorious history, Fook Lam Moon is;1;Hong Kong;Hong Kong;22.2768816;114.1708815;;Cantonese
Hansik Goo;‘Hansik’ means Korean food and ‘goo’ refers to Chef;1;Hong Kong;Hong Kong;22.2850215;114.1528913;;Korean
Ho Hung Kee (Causeway Bay);No discussion about Hong Kong’s historic noodle shops would;1;Hong Kong;Hong Kong;22.2799312;114.1837574;;Noodles and Congee
I M Teppanyaki & Wine;The founder and head chef Mok moved his restaurant to;1;Hong Kong;Hong Kong;22.2841392;114.1918676;;Teppanyaki
Imperial Treasure Fine Chinese Cuisine (Tsim Sha Tsui);Finding success in Singapore and Shanghai, Imperial Treasure opened its;1;Hong Kong;Hong Kong;22.296177;114.170006;;Cantonese
Jardin de Jade (Wan Chai);The first Hong Kong venture from this renowned Shanghai restaurant;1;Hong Kong;Hong Kong;22.280532;114.1769077;;Shanghainese
Kam's Roast Goose;For over 70 years, the Kams have been famous for;1;Hong Kong;Hong Kong;22.2777963;114.1755582;;Cantonese Roast Meats
Liu Yuan Pavilion;With its authentic Shanghainese cooking and Shanghainese-speaking clientele, it;1;Hong Kong;Hong Kong;22.2781199;114.1707918;;Shanghainese
Loaf On;It may not boast fancy displays of seafood like its;1;Hong Kong;Hong Kong;22.379858;114.27188;;Seafood
Man Wah;Following a 2020 makeover, this elegant and neo-Chinese chic;1;Hong Kong;Hong Kong;22.282213;114.15951;;Cantonese
Mono;The Venezuelan chef serves a tasting menu that reinterprets LatAm;1;Hong Kong;Hong Kong;22.2805997;114.1567846;;Latin American
Pang's Kitchen;A household name since 2001, this restaurant wins the hearts;1;Hong Kong;Hong Kong;22.26921;114.18452;;Cantonese
Seventh Son;The name refers to the owner – the seventh son who;1;Hong Kong;Hong Kong;22.2783246;114.1710507;;Cantonese
Shang Palace;This elegant restaurant has been a reliable favourite for classic;1;Hong Kong;Hong Kong;22.297325;114.177155;;Cantonese
Sushi Wadatsumi;The longstanding sushi fixture in Sheung Wan moved to this;1;Hong Kong;Hong Kong;22.29504;114.17497;;Sushi
The Chairman;Showing respect for the mostly organic ingredients from small suppliers;1;Hong Kong;Hong Kong;22.28444;114.15297;;Cantonese
Whey;Championing a zero-waste philosophy and committed to local sustainable;1;Hong Kong;Hong Kong;22.2850438;114.1529127;;European Contemporary
Xin Rong Ji;Taizhou cuisine emphasises the natural flavours of ingredients, which are;1;Hong Kong;Hong Kong;22.278013;114.17273;;Taizhou
Yat Lok;Founded in 1957, this family business has been running at;1;Hong Kong;Hong Kong;22.2825486;114.1552639;;Cantonese Roast Meats
Yong Fu;The first outpost of this Shanghai-based brand in Hong;1;Hong Kong;Hong Kong;22.2782025;114.169856;;Ningbo
Yè Shanghai (Tsim Sha Tsui);It may have moved to a swanky mall in 2020;1;Hong Kong;Hong Kong;22.294118;114.1741651;;Shanghainese
